Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
thyA CDS,Sant_0855,forward,"948,562","949,356",Thymidylate synthase
hypothetical protein CDS,Sant_0856,forward,"949,737","950,249",hypothetical protein
Putative prepilin peptidase dependent protein CDS,Sant_0857,forward,"950,243","950,902",Putative prepilin peptidase dependent protein
hypothetical protein CDS,Sant_0858,forward,"950,899","951,433",hypothetical protein
Putative prepilin peptidase dependent protein C precursor CDS,Sant_0859,forward,"951,494","952,232",Putative prepilin peptidase dependent protein C precursor
recC CDS,Sant_0860,forward,"952,324","955,731",Exonuclease V gamma subunit
ptrA CDS,Sant_0861,forward,"955,860","958,819",Protease III precursor
recB CDS,Sant_0862,forward,"958,800","962,354",Exodeoxyribonuclease V beta subunit
recD CDS,Sant_0863,forward,"962,645","964,522",DNA helicase/exodeoxyribonuclease V subunit alpha
argA CDS,Sant_0864,reverse,"964,665","965,942",Amino-acid N-acetyltransferase
amiC CDS,Sant_0865,forward,"966,265","967,529",N-acetylmuramoyl-L-alanine amidase
Putative substrate-binding component of ABC transporter CDS,Sant_0866,reverse,"967,669","968,524",Putative substrate-binding component of ABC transporter
Peptidase M28 CDS,Sant_0867,reverse,"968,590","970,237",Peptidase M28
abgB1 CDS,Sant_0868,reverse,"970,269","971,702",Hyppurate hydrolase protein
GntR family transcriptional regulator CDS,Sant_0869,forward,"971,875","972,513",GntR family transcriptional regulator
metZ tRNA,Sant_t0870,reverse,"972,942","973,018",tRNA-Met
metW tRNA,Sant_t0871,reverse,"973,083","973,159",tRNA-Met
mltA CDS,Sant_0872,forward,"973,365","974,726",Membrane-bound lytic murein transglycosylase A
csdL CDS,Sant_0873,forward,"974,798","975,622",UBA/THIF-type NAD/FAD binding protein
csdE CDS,Sant_0874,reverse,"975,789","976,241",Cysteine desulfurase sulfur acceptor subunit
csdA CDS,Sant_0875,reverse,"976,253","977,458",Cysteine sulfinate desulfinase
ygdI CDS,Sant_0876,forward,"977,628","977,849",Putative lipoprotein
gcvB ncRNA,Sant_0877,reverse,"978,051","978,239",sRNA antisense regulator
gcvA CDS,Sant_0878,forward,"978,371","979,327",DNA-binding transcriptional activator
ygdD CDS,Sant_0879,forward,"979,346","979,741",Putative membrane protein
rlmM CDS,Sant_0880,forward,"979,734","980,834",Putative RNA 2'-O-ribose methyltransferase
Putative glycosidase CDS,Sant_0881,reverse,"980,937","982,868",Putative glycosidase
hypothetical protein CDS,Sant_0882,reverse,"982,905","983,198",hypothetical protein
Putative prepilin peptidase CDS,Sant_0883,forward,"983,436","984,230",Putative prepilin peptidase
xni CDS,Sant_0884,reverse,"984,547","985,299",Exonuclease IX
ygdH CDS,Sant_0885,reverse,"985,392","986,756",Lysine decarboxylase family protein
queF CDS,Sant_0886,reverse,"986,962","987,807",NADPH-dependent 7-cyano-7-deazaguanine reductase
syd CDS,Sant_0887,forward,"987,868","988,431",SecY interacting protein
csrB ncRNA,Sant_0888,forward,"988,656","989,001","CsrA-binding sRNA, antagonizing CsrA regulation"
hypothetical protein CDS,Sant_0889,forward,"989,276","989,596",hypothetical protein
truC CDS,Sant_0890,forward,"989,589","990,379",TRNA pseudouridine synthase C
yqcA CDS,Sant_0891,forward,"990,402","990,867",Flavodoxin
yaeH CDS,Sant_0892,reverse,"991,121","991,510",Putative structural protein
dapD CDS,Sant_0893,reverse,"991,646","992,470","2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase"
glnD CDS,Sant_0894,reverse,"992,525","995,275",PII uridylyl-transferase
map CDS,Sant_0895,reverse,"995,372","996,166",Methionine aminopeptidase
rpsB CDS,Sant_0896,forward,"996,502","997,227",30S ribosomal protein S2
tsf CDS,Sant_0897,forward,"997,347","998,204",Elongation factor Ts
pyrH CDS,Sant_0898,forward,"998,352","999,077",Uridylate kinase
frr CDS,Sant_0899,forward,"999,146","999,703",Ribosome recycling factor
dxr CDS,Sant_0900,forward,"999,865","1,001,061",1-deoxy-D-xylulose 5-phosphate reductoisomerase
uppS CDS,Sant_0901,forward,"1,001,261","1,002,022",Undecaprenyl pyrophosphate synthetase
cdsA,Sant_0902,forward,"1,002,032","1,002,891",Phosphatidate cytidylyltransferase
rseP CDS,Sant_0903,forward,"1,002,911","1,004,266",Putative M50-family peptidase
bamA CDS,Sant_0904,forward,"1,004,304","1,006,731",Outer membrane protein assembly factor
hlpA CDS,Sant_0905,forward,"1,006,878","1,007,375",Periplasmic chaperone
lpxD CDS,Sant_0906,forward,"1,007,380","1,008,402",UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase
fabZ CDS,Sant_0907,forward,"1,008,562","1,009,017",(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase
lpxA CDS,Sant_0908,forward,"1,009,022","1,009,810",Acyl-[acyl-carrier-protein]--UDP-N-acetylglucos amine O-acyltransferase
lpxB CDS,Sant_0909,forward,"1,009,813","1,010,965",Lipid-A-disaccharide synthase
rnhb CDS,Sant_0910,forward,"1,010,989","1,011,603",Ribonuclease HII
dnaE CDS,Sant_0911,forward,"1,011,663","1,015,147","DNA polymerase III, subunit alpha"
accA CDS,Sant_0912,forward,"1,015,160","1,016,119","DNA polymerase III, subunit alpha"
ldcC CDS,Sant_0913,forward,"1,016,317","1,018,494",Lysine decarboxylase
yaeR CDS,Sant_0914,forward,"1,018,644","1,019,037",Glyoxalase/bleomycin resistance protein/dioxygenase
tilS CDS,Sant_0915,forward,"1,019,027","1,020,613",TRNA(Ile)-lysidine synthetase
rof CDS,Sant_0916,reverse,"1,020,667","1,020,928",Rho-binding antiterminator
Cellulose synthase operon C protein CDS,Sant_0917,forward,"1,021,176","1,021,718",Cellulose synthase operon C protein
nlpE CDS,Sant_0918,forward,"1,021,913","1,022,330",Copper resistance lipoprotein
Toxin A-like secreted effector protein CDS,Sant_0919,forward,"1,022,913","1,028,569",Toxin A-like secreted effector protein
proS CDS,Sant_0920,reverse,"1,028,627","1,030,351",Prolyl-tRNA synthetase
yaeB CDS,Sant_0921,reverse,"1,030,470","1,031,257",tRNA (adenine(37)-N6)-methyltransferase
rcsF CDS,Sant_0922,reverse,"1,031,254","1,031,669",Regulator gene of exopolysaccharide synthesis
metQ CDS,Sant_0923,reverse,"1,031,785","1,032,600",DL-methionine transporter substrate-binding subunit
metI CDS,Sant_0924,reverse,"1,032,665","1,033,322",Putative ABC transporter permease protein
metN CDS,Sant_0925,reverse,"1,033,315","1,034,346",Putative ABC transporter ATP-binding protein
gmhB CDS,Sant_0926,forward,"1,034,536","1,035,108","D,D-heptose 1,7-bisphosphate phosphatase"
16S rRNA,Sant_r0927,forward,"1,035,457","1,037,000",16S ribosomal RNA
gltV tRNA,Sant_t0928,forward,"1,037,238","1,037,313",tRNA-Glu
23S rRNA,Sant_r0929,forward,"1,037,494","1,040,505",23S ribosomal RNA
5S rRNA,Sant_r0930,forward,"1,040,790","1,040,909",5S ribosomal RNA
RpiR transcriptional regulator CDS,Sant_0931,reverse,"1,041,343","1,042,180",RpiR transcriptional regulator
"PTS family glucose porter, IICBA component CDS",Sant_0932,forward,"1,042,344","1,043,901","PTS family glucose porter, IICBA component"
nanE CDS,Sant_0933,forward,"1,043,898","1,044,626",N-acetylmannosamine-6-phosphate 2-epimerase
Outer membrane lipoprotein CDS,Sant_0934,reverse,"1,044,790","1,045,215",Outer membrane lipoprotein
pssA CDS,Sant_0935,reverse,"1,045,222","1,046,580",CDP-diacylglycerol-serine O-phosphatidyltransferase
GNAT family acetyltransferase CDS,Sant_0936,reverse,"1,046,664","1,049,397",GNAT family acetyltransferase
yfiP CDS,Sant_0937,reverse,"1,049,586","1,050,269",DTW domain-containing protein
trxC CDS,Sant_0938,reverse,"1,050,639","1,051,079",Thioredoxin-like protein
TRNA/rRNA methyltransferase CDS,Sant_0939,forward,"1,051,299","1,052,432",TRNA/rRNA methyltransferase
emrR CDS,Sant_0940,reverse,"1,052,502","1,053,023",Transcriptional repressor
Putative membrane protein CDS,Sant_0941,reverse,"1,053,162","1,053,500",Putative membrane protein
Putative amino acid transporter CDS,Sant_0942,reverse,"1,053,493","1,054,230",Putative amino acid transporter
Major facilitator superfamily transporter CDS,Sant_0943,reverse,"1,054,344","1,055,543",Major facilitator superfamily transporter
proX CDS,Sant_0944,reverse,"1,055,686","1,056,684",Glycine betaine/L-proline ABC transporter periplasmic component
Glycine betaine/L-proline ABC superfamily transporter CDS,Sant_0945,reverse,"1,056,744","1,057,730",Glycine betaine/L-proline ABC superfamily transporter
proW CDS,Sant_0946,reverse,"1,057,802","1,059,067",Glycine betaine transporter membrane protein
proV CDS,Sant_0947,reverse,"1,059,060","1,060,262",Glycine betaine/L-proline transport ATP-binding protein
nrdF CDS,Sant_0948,reverse,"1,060,949","1,061,920",Ribonucleotide-diphosphate reductase subunit beta
nrdE CDS,Sant_0949,reverse,"1,061,937","1,064,087",Ribonucleotide-diphosphate reductase subunit alpha
nrdI CDS,Sant_0950,reverse,"1,064,063","1,064,470",Ribonucleotide reductase stimulatory protein
nrdH CDS,Sant_0951,reverse,"1,064,480","1,064,719",Glutaredoxin
Putative inner membrane protein CDS,Sant_0952,reverse,"1,065,157","1,065,492",Putative inner membrane protein
hypothetical protein CDS,Sant_0953,forward,"1,065,690","1,066,025",hypothetical protein
Family 3 extracellular solute-binding protein CDS,Sant_0954,forward,"1,066,527","1,067,423",Family 3 extracellular solute-binding protein
Dehydrogenase flavoprotein CDS,Sant_0955,forward,"1,067,437","1,069,119",Dehydrogenase flavoprotein
Short-chain dehydrogenase/reductase SDR CDS,Sant_0956,forward,"1,069,116","1,069,886",Short-chain dehydrogenase/reductase SDR
"Polar amino acid ABC transporter, ATPase CDS",Sant_0957,forward,"1,069,922","1,070,704","Polar amino acid ABC transporter, ATPase"
ABC polar amino acid family transporter inner membrane subunit CDS,Sant_0958,forward,"1,070,840","1,071,775",ABC polar amino acid family transporter inner membrane subunit
"Luciferase-like, subgroup CDS",Sant_0959,forward,"1,072,336","1,073,400","Luciferase-like, subgroup"
Rieske (2Fe-2S) domain protein CDS,Sant_0960,forward,"1,073,451","1,074,614",Rieske (2Fe-2S) domain protein
Aldo/keto reductase family protein CDS,Sant_0961,forward,"1,074,670","1,075,656",Aldo/keto reductase family protein
L-glutamine synthetase CDS,Sant_0962,forward,"1,075,692","1,077,050",L-glutamine synthetase
vanB CDS,Sant_0963,forward,"1,077,101","1,078,063",Ferredoxin
"Transcriptional regulator, TetR family CDS",Sant_0964,reverse,"1,078,072","1,078,719","Transcriptional regulator, TetR family"
Homoserine O-acetyltransferase CDS,Sant_0965,forward,"1,078,922","1,079,929",Homoserine O-acetyltransferase
hypothetical protein CDS,Sant_0966,reverse,"1,079,993","1,080,418",hypothetical protein
Shikimate dehydrogenase substrate binding domain-containing protein CDS,Sant_0967,reverse,"1,080,456","1,080,932",Shikimate dehydrogenase substrate binding domain-containing protein
Shikimate dehydrogenase substrate binding domain-containing protein CDS,Sant_0968,reverse,"1,081,453","1,082,325",Shikimate dehydrogenase substrate binding domain-containing protein
glgX2 CDS,Sant_0969,forward,"1,083,083","1,085,415",Glycogen debranching enzyme
Methionine synthase vitamin-B12 independent protein CDS,Sant_0970,reverse,"1,085,529","1,086,697",Methionine synthase vitamin-B12 independent protein
tsx CDS,Sant_ps0971,forward,"1,087,562","1,088,423",
speG CDS,Sant_0972,reverse,"1,088,656","1,089,222",Spermidine N1-acetyltransferase
gacE CDS,Sant_0973,reverse,"1,089,266","1,089,595",Quaternary ammonium compound-resistance protein
"Transcriptional regulator, LysR family CDS",Sant_0974,reverse,"1,089,837","1,090,784","Transcriptional regulator, LysR family"
eamA CDS,Sant_0975,forward,"1,090,882","1,091,781",DMT family permease
GCN5-related N-acetyltransferase CDS,Sant_0976,forward,"1,091,971","1,092,483",GCN5-related N-acetyltransferase
Putative transcriptional regulator CDS,Sant_0977,reverse,"1,092,461","1,093,174",Putative transcriptional regulator
"EBNA-1 nuclear protein, hypothetical CDS",Sant_0978,forward,"1,093,380","1,094,387","EBNA-1 nuclear protein, hypothetical"
Mandelate racemase/muconate lactonizing family protein CDS,Sant_0979,forward,"1,094,389","1,095,402",Mandelate racemase/muconate lactonizing family protein
Putative peptidase CDS,Sant_0980,forward,"1,095,405","1,096,473",Putative peptidase
Peptidase M55 D-aminopeptidase CDS,Sant_0981,forward,"1,096,484","1,097,305",Peptidase M55 D-aminopeptidase
Nucleotide excision repair endonuclease CDS,Sant_0982,reverse,"1,097,803","1,098,666",Nucleotide excision repair endonuclease
hypothetical protein CDS,Sant_0983,forward,"1,099,164","1,099,673",hypothetical protein
hypothetical protein CDS,Sant_0984,reverse,"1,100,634","1,101,131",hypothetical protein
hypothetical protein CDS,Sant_0985,reverse,"1,101,729","1,102,178",hypothetical protein
hypothetical protein CDS,Sant_0986,reverse,"1,102,190","1,102,711",hypothetical protein
"Phosphotransferase system EIIB, phosphorylation site CDS",Sant_0987,forward,"1,103,000","1,103,323","Phosphotransferase system EIIB, phosphorylation site"
Dihydroxyacetone kinase CDS,Sant_0988,reverse,"1,103,556","1,105,208",Dihydroxyacetone kinase
Ribonucleotide-diphosphate reductase subunit alpha CDS,Sant_0989,reverse,"1,105,597","1,106,883",Ribonucleotide-diphosphate reductase subunit alpha
hypothetical protein CDS,Sant_0990,forward,"1,106,991","1,108,580",hypothetical protein
putative transcriptional regulator CDS,Sant_0991,reverse,"1,108,805","1,109,266",putative transcriptional regulator
2-deoxy-D-gluconate 3-dehydrogenase CDS,Sant_0992,forward,"1,109,608","1,110,369",2-deoxy-D-gluconate 3-dehydrogenase
Galactose-6-phosphate isomerase LacB subunit CDS,Sant_0993,forward,"1,110,406","1,111,044",Galactose-6-phosphate isomerase LacB subunit
hypothetical protein CDS,Sant_0994,forward,"1,111,628","1,111,813",hypothetical protein
treA1 CDS,Sant_0995,forward,"1,112,715","1,114,415",Periplasmic trehalase precursor
Epoxide hydrolase 2 CDS,Sant_0996,forward,"1,115,075","1,116,604",Epoxide hydrolase 2
"Universal stress family protein, UspA domain protein CDS",Sant_0997,forward,"1,117,364","1,117,795","Universal stress family protein, UspA domain protein"
"ATPase, P-type (cation transporting), HAD superfamily, subfamily IC CDS",Sant_0998,forward,"1,117,842","1,120,529","ATPase, P-type (cation transporting), HAD superfamily, subfamily IC"
Type I secretion outer membrane protein CDS,Sant_0999,reverse,"1,120,530","1,122,071",Type I secretion outer membrane protein
HlyD family secretion protein CDS,Sant_1000,reverse,"1,122,071","1,123,213",HlyD family secretion protein
"Transporter, major facilitator family CDS",Sant_1001,reverse,"1,123,210","1,124,904","Transporter, major facilitator family"
"Transcriptional regulator, MarR family CDS",Sant_1002,reverse,"1,124,901","1,125,344","Transcriptional regulator, MarR family"
Diguanylate cyclase/phosphodiesterase with PAS/PAC and GAF sensor CDS,Sant_1003,forward,"1,125,706","1,127,868",Diguanylate cyclase/phosphodiesterase with PAS/PAC and GAF sensor
Phospholipase D CDS,Sant_1004,forward,"1,128,050","1,129,639",Phospholipase D
Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase protein CDS,Sant_1005,reverse,"1,129,683","1,132,082",Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase protein
zntA CDS,Sant_1006,reverse,"1,132,312","1,134,717",putative cadmium-transporting ATPase
zntR CDS,Sant_1007,forward,"1,134,806","1,135,285",MerR family regulatory protein
hypothetical protein CDS,Sant_1008,forward,"1,135,358","1,135,540",hypothetical protein
Short-chain dehydrogenase/reductase SDR CDS,Sant_1009,forward,"1,135,756","1,136,616",Short-chain dehydrogenase/reductase SDR
Metabolite transport protein CDS,Sant_1010,forward,"1,137,161","1,138,381",Metabolite transport protein
hypothetical protein CDS,Sant_1011,reverse,"1,138,454","1,139,791",hypothetical protein
hypothetical protein CDS,Sant_1012,reverse,"1,140,462","1,140,974",hypothetical protein
Putative cytoplasmic protein CDS,Sant_1013,reverse,"1,141,010","1,141,372",Putative cytoplasmic protein
LysR family transcriptional regulator CDS,Sant_1014,reverse,"1,141,509","1,142,459",LysR family transcriptional regulator
pcp CDS,Sant_1015,forward,"1,142,554","1,143,201",Pyrrolidone-carboxylate peptidase 2
hypothetical protein CDS,Sant_1016,forward,"1,143,295","1,144,287",hypothetical protein
Galactoside O-acetyltransferase CDS,Sant_1017,reverse,"1,144,329","1,144,886",Galactoside O-acetyltransferase
Integral membrane protein CDS,Sant_1018,reverse,"1,144,909","1,146,033",Integral membrane protein
TetR family transcriptional regulator CDS,Sant_1019,forward,"1,146,225","1,146,776",TetR family transcriptional regulator
SOS mutagenesis and repair protein CDS,Sant_1020,forward,"1,147,536","1,147,901",SOS mutagenesis and repair protein
umuD CDS,Sant_1021,forward,"1,148,246","1,148,665",SOS mutagenesis and repair protein
umuC CDS,Sant_1022,forward,"1,148,668","1,149,936",Putative nucleotidyltransferase/DNA polymerase involved in DNA repair
hypothetical protein CDS,Sant_1023,reverse,"1,150,051","1,150,749",hypothetical protein
"Amino acid/polyamine/organocation transporter, APC superfamily CDS",Sant_1024,reverse,"1,150,826","1,152,145","Amino acid/polyamine/organocation transporter, APC superfamily"
"Transcriptional regulator, LacI family CDS",Sant_1025,forward,"1,152,700","1,153,717","Transcriptional regulator, LacI family"
L-rhamnonate dehydratase CDS,Sant_1026,forward,"1,153,736","1,154,854",L-rhamnonate dehydratase
Sugar transporter CDS,Sant_1027,forward,"1,154,906","1,156,120",Sugar transporter
Putative Cl- channel CDS,Sant_1028,reverse,"1,156,180","1,157,508",Putative Cl- channel
Periplasmic binding protein CDS,Sant_1029,forward,"1,157,879","1,158,971",Periplasmic binding protein
arnB CDS,Sant_1030,forward,"1,159,838","1,160,977",UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
arnC CDS,Sant_1031,forward,"1,160,979","1,161,959",Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
arnA CDS,Sant_1032,forward,"1,161,956","1,163,938",Bifunctional polymyxin resistance protein
arnD CDS,Sant_1033,forward,"1,163,935","1,164,831",Polysaccharide deacetylase
arnT1 CDS,Sant_1034,forward,"1,164,839","1,166,497",Dolichyl-phosphate-mannose-protein mannosyltransferase-family protein
arnE CDS,Sant_1035,forward,"1,166,494","1,166,830",4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit
arnF CDS,Sant_1036,forward,"1,166,827","1,167,222",4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit
phosphoesterase PA-phosphatase-like protein CDS,Sant_1037,forward,"1,167,543","1,168,176",phosphoesterase PA-phosphatase-like protein
Sulfate transporter CDS,Sant_1038,reverse,"1,168,387","1,169,862",Sulfate transporter
Putative HAD-superfamily hydrolase CDS,Sant_1039,reverse,"1,170,043","1,170,744",Putative HAD-superfamily hydrolase
Ferrioxamine receptor CDS,Sant_1040,forward,"1,171,448","1,173,607",Ferrioxamine receptor
pheC CDS,Sant_1041,reverse,"1,173,688","1,174,467",Cyclohexadienyl dehydratase
uxuB CDS,Sant_1042,forward,"1,174,838","1,176,025",Mannonate dehydratase
uxuA CDS,Sant_1043,forward,"1,176,123","1,177,595",D-mannonate oxidoreductase
uxuR CDS,Sant_1044,forward,"1,177,836","1,178,612",DNA-binding transcriptional repressor
hypothetical protein CDS,Sant_1045,forward,"1,179,021","1,180,322",hypothetical protein
Glyoxalase CDS,Sant_1046,reverse,"1,181,342","1,181,734",Glyoxalase
Putative Glyoxalase/Bleomycin resistance protein CDS,Sant_1047,reverse,"1,181,829","1,182,224",Putative Glyoxalase/Bleomycin resistance protein
"Putative transcriptional regulator, AraC family CDS",Sant_1048,forward,"1,182,453","1,183,346","Putative transcriptional regulator, AraC family"
Saccharopine dehydrogenase related protein CDS,Sant_1049,forward,"1,183,643","1,184,284",Saccharopine dehydrogenase related protein
hypothetical protein CDS,Sant_1050,reverse,"1,184,730","1,185,788",hypothetical protein
hypothetical protein CDS,Sant_1051,reverse,"1,186,405","1,188,228",hypothetical protein
CDS,Sant_ps1052,reverse,"1,188,682","1,188,916",
Putative phage toxin protein CDS,Sant_1053,reverse,"1,189,405","1,189,743",Putative phage toxin protein
Putative phage antitoxin CDS,Sant_1054,reverse,"1,189,782","1,190,147",Putative phage antitoxin
Phage protein CDS,Sant_1055,reverse,"1,190,173","1,190,394",Phage protein
Putative phage DNA repair protein CDS,Sant_1056,reverse,"1,190,408","1,190,887",Putative phage DNA repair protein
Putative phage antirestriction protein CDS,Sant_1057,reverse,"1,190,899","1,191,342",Putative phage antirestriction protein
hypothetical protein CDS,Sant_1058,reverse,"1,191,355","1,192,194",hypothetical protein
hypothetical protein CDS,Sant_1059,reverse,"1,192,330","1,193,271",hypothetical protein
hypothetical protein CDS,Sant_1060,reverse,"1,193,337","1,193,747",hypothetical protein
hypothetical protein CDS,Sant_1061,forward,"1,193,857","1,194,132",hypothetical protein
Putative CP4-57 prophage transcriptional repressor CDS,Sant_1062,reverse,"1,194,274","1,194,987",Putative CP4-57 prophage transcriptional repressor
Putative GTPase CDS,Sant_1063,reverse,"1,195,248","1,196,123",Putative GTPase
hypothetical protein CDS,Sant_1064,reverse,"1,196,568","1,200,593",hypothetical protein
hypothetical protein CDS,Sant_1065,reverse,"1,200,608","1,201,015",hypothetical protein
putative Fe-S oxidoreductase CDS,Sant_1066,reverse,"1,201,027","1,201,929",putative Fe-S oxidoreductase
Chromosome segregation protein SMC CDS,Sant_1067,forward,"1,202,374","1,204,110",Chromosome segregation protein SMC
Superfamily I DNA and RNA helicase CDS,Sant_1068,forward,"1,204,100","1,205,518",Superfamily I DNA and RNA helicase
hypothetical protein CDS,Sant_1069,forward,"1,205,634","1,206,644",hypothetical protein
hypothetical protein CDS,Sant_1070,forward,"1,206,911","1,210,666",hypothetical protein
hypothetical protein CDS,Sant_1071,forward,"1,210,827","1,211,627",hypothetical protein
Putative transposase CDS,Sant_1072,reverse,"1,211,711","1,212,388",Putative transposase
DNA-binding protein CDS,Sant_1073,reverse,"1,212,703","1,213,275",DNA-binding protein
hypothetical protein CDS,Sant_1074,reverse,"1,213,417","1,214,175",hypothetical protein
alpA CDS,Sant_1075,reverse,"1,214,297","1,214,509",Putative phage transcriptional regulator
hypothetical protein CDS,Sant_1076,forward,"1,214,746","1,215,387",hypothetical protein
Prophage CP4-57 integrase CDS,Sant_1077,reverse,"1,215,427","1,216,687",Prophage CP4-57 integrase
"10Sa RNA, ssrA",Sant_1078,reverse,"1,216,891","1,217,275","10Sa RNA, ssrA"
smpB CDS,Sant_1079,reverse,"1,217,322","1,217,804",SsrA-binding protein
ratB CDS,Sant_1080,forward,"1,217,966","1,218,400",Putative polyketide cyclase/dehydrase
hypothetical protein CDS,Sant_1081,forward,"1,218,393","1,218,678",hypothetical protein
bamE CDS,Sant_1082,reverse,"1,218,800","1,219,153",Outer membrane biogenesis protein
recN CDS,Sant_1083,reverse,"1,219,268","1,220,940",DNA repair protein
ppnK CDS,Sant_1084,reverse,"1,221,028","1,221,906",Inorganic polyphosphate/ATP-NAD kinase
grpE CDS,Sant_1085,forward,"1,222,031","1,222,618",Heat shock protein
ung CDS,Sant_1086,reverse,"1,222,931","1,223,618",Uracil-DNA glycosylase
grcA CDS,Sant_1087,forward,"1,223,939","1,224,325",Formate acetyltransferase
srmB CDS,Sant_1088,reverse,"1,224,895","1,226,242",ATP-dependent RNA helicase
hypothetical protein CDS,Sant_1089,forward,"1,226,351","1,227,111",hypothetical protein
Putative chitin-binding domain 3 protein CDS,Sant_1090,forward,"1,227,619","1,228,224",Putative chitin-binding domain 3 protein
nadB CDS,Sant_1091,reverse,"1,228,660","1,230,281",L-aspartate oxidase
rpoE CDS,Sant_1092,forward,"1,230,700","1,231,293",RNA polymerase sigma factor
rseA CDS,Sant_1093,forward,"1,231,322","1,232,029",Anti-RNA polymerase sigma factor
rseB CDS,Sant_1094,forward,"1,232,029","1,232,999",Periplasmic negative regulator of sigma E
rseC CDS,Sant_1095,forward,"1,232,996","1,233,454",Positive regulatorof sigma E
lepA CDS,Sant_1096,forward,"1,233,709","1,235,552",GTP-binding protein
lepB CDS,Sant_1097,forward,"1,235,568","1,236,557",Signal peptidase I
rnc CDS,Sant_1098,forward,"1,236,740","1,237,423",Ribonuclease III
era CDS,Sant_1099,forward,"1,237,420","1,238,328",GTP-binding protein
recO CDS,Sant_1100,forward,"1,238,338","1,239,118",DNA repair protein
pdxJ CDS,Sant_1101,forward,"1,239,184","1,239,915",Pyridoxal phosphate biosynthetic protein
acpS CDS,Sant_1102,forward,"1,239,915","1,240,295",4'-phosphopantetheinyl transferase
Ferredoxin CDS,Sant_1103,reverse,"1,240,320","1,240,591",Ferredoxin
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_1104,reverse,"1,241,120","1,241,834","Putative transcriptional regulator, PAS and GerEdomains"
Putative phosphoesterase PA-phosphatase related protein CDS,Sant_1105,forward,"1,242,127","1,243,401",Putative phosphoesterase PA-phosphatase related protein
"Transcriptional regulator, RpiR family CDS",Sant_1106,reverse,"1,243,408","1,244,256","Transcriptional regulator, RpiR family"
N-acetylmuramic acid 6-phosphate etherase CDS,Sant_1107,forward,"1,244,400","1,245,314",N-acetylmuramic acid 6-phosphate etherase
Phosphotransferase system EIIC CDS,Sant_1108,forward,"1,245,468","1,246,857",Phosphotransferase system EIIC
hypothetical protein CDS,Sant_1109,forward,"1,246,861","1,247,508",hypothetical protein
TRNA-specific adenosine deaminase CDS,Sant_1110,forward,"1,247,575","1,248,090",TRNA-specific adenosine deaminase
mltF CDS,Sant_1111,reverse,"1,248,208","1,249,725",Membrane-bound lytic murein transglycosylase F
purL CDS,Sant_1112,forward,"1,250,021","1,253,947",Phosphoribosylformylglycinamidine synthase
glmZ ncRNA,Sant_1113,forward,"1,254,761","1,254,975",Positive regulator of GlmS
glrK CDS,Sant_1114,forward,"1,255,040","1,256,473",Putative integral membrane sensor signal transduction histidine kinase
hypothetical protein CDS,Sant_1115,forward,"1,256,477","1,257,541",hypothetical protein
glrR CDS,Sant_1116,forward,"1,257,538","1,258,932",Putative DNA-binding response regulator in two-component system
glnB CDS,Sant_1117,forward,"1,258,993","1,259,331",Nitrogen regulatory protein P-II 1
glyA CDS,Sant_1118,forward,"1,259,705","1,260,958",Serine hydroxymethyltransferase
csiE CDS,Sant_1119,reverse,"1,261,221","1,262,475",Stationary phase-inducible protein
Putative high-affinity nickel-transporter CDS,Sant_1120,forward,"1,262,931","1,263,936",Putative high-affinity nickel-transporter
idnO CDS,Sant_1121,reverse,"1,263,937","1,264,726",Gluconate 5-dehydrogenase
suhB CDS,Sant_1122,reverse,"1,265,050","1,265,853",Inositol monophosphatase
trmJ CDS,Sant_1123,forward,"1,265,982","1,266,769",TRNA (cytidine/uridine-2'-O-)-methyltransferase
iscR CDS,Sant_1124,forward,"1,267,181","1,267,678",HTH-type transcriptional regulator
iscS CDS,Sant_1125,forward,"1,267,726","1,268,929",Putative cysteine desulfurase
pepB CDS,Sant_1126,forward,"1,269,653","1,270,948",Peptidase B
Enhanced serine sensitivity protein CDS,Sant_1127,forward,"1,271,038","1,271,837",Enhanced serine sensitivity protein
3-mercaptopyruvate sulfurtransferase CDS,Sant_1128,reverse,"1,272,012","1,272,863",3-mercaptopyruvate sulfurtransferase
ndk CDS,Sant_1129,forward,"1,273,178","1,273,609",Nucleoside diphosphate kinase
rlmN CDS,Sant_1130,forward,"1,273,781","1,274,965",Putative ribosomal RNA large subunit methyltransferase N
pilF CDS,Sant_1131,forward,"1,274,984","1,275,828",Type IV pilus biogenesis/stability protein
rodZ CDS,Sant_1132,forward,"1,275,818","1,276,790",XRE family transcriptional regulator
ispG CDS,Sant_1133,forward,"1,276,832","1,277,953",4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
