Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
invG CDS,Sant_0587,forward,"661,862","663,493",Type III secretion apparatus
invA CDS,Sant_0588,forward,"663,880","665,922",Type III secretion apparatus
invB CDS,Sant_0589,forward,"665,940","666,341",Type III secretion apparatus
invC CDS,Sant_0590,forward,"666,342","667,637",Type III secretion apparatus SpaL/InvC ATP synthase
spaM CDS,Sant_0591,forward,"667,621","668,082",Type III secretion apparatus
Type III secretion apparatus protein CDS,Sant_0592,forward,"668,061","668,927",Type III secretion apparatus protein
spaO CDS,Sant_0593,forward,"668,924","670,078",Type III secretion apparatus protein
spaP CDS,Sant_0594,forward,"670,068","670,760",Surface presentation of antigens protein
spaQ CDS,Sant_0595,forward,"670,757","671,017",Type III secretion apparatus
spaR CDS,Sant_0596,forward,"671,021","671,818",Type III secretion apparatus
spaS CDS,Sant_0597,forward,"671,808","672,866",Surface presentation of antigens protein
sicA CDS,Sant_0598,forward,"672,961","673,467",Putative type III secretion chaperone
prgH CDS,Sant_0599,forward,"673,901","675,094",Pathogenicity 1 island effector protein
prgI CDS,Sant_0600,forward,"675,106","675,360",Type III secretion apparatus
prgJ CDS,Sant_0601,forward,"675,405","675,716",Type III secretion apparatus protein
prgK CDS,Sant_0602,forward,"675,713","676,474",Type III secretion apparatus
orgA CDS,Sant_0603,forward,"676,455","677,054",Oxygen-regulated invasion protein
orgB CDS,Sant_0604,forward,"677,017","677,688",Oxygen-regulated invasion protein
hypothetical protein OrfC CDS,Sant_0605,forward,"677,747","678,349",hypothetical protein OrfC
hypothetical protein CDS,Sant_0606,reverse,"678,365","678,706",hypothetical protein
hypothetical protein CDS,Sant_0607,forward,"678,890","680,338",hypothetical protein
Aspartate aminotransferase CDS,Sant_0608,reverse,"680,536","681,756",Aspartate aminotransferase
Homoserine kinase CDS,Sant_0609,forward,"682,054","683,109",Homoserine kinase
Transcriptional regulator domain-containing protein CDS,Sant_0610,forward,"683,533","684,354",Transcriptional regulator domain-containing protein
hypothetical protein CDS,Sant_0611,forward,"684,351","684,848",hypothetical protein
arsC CDS,Sant_0612,forward,"685,127","685,489",Arsenate reductase
flhD2 CDS,Sant_0613,forward,"687,089","687,439",Transcriptional activator
flhC2 CDS,Sant_0614,forward,"687,442","688,023",Transcriptional activator
motA2 CDS,Sant_0615,forward,"688,138","689,037",Chemotaxis protein
motB2 CDS,Sant_0616,forward,"689,037","689,957",Flagellar motor protein
cheA CDS,Sant_0617,forward,"689,989","692,394",Signal transduction histidine kinase
cheW CDS,Sant_0618,forward,"692,431","692,922",Chemotaxis protein
tar CDS,Sant_0619,forward,"693,044","694,732",Methyl-accepting chemotaxis protein Asp sensing
tap CDS,Sant_0620,forward,"694,776","696,395",Methyl-accepting chemotaxis protein Ser sensing
cheR CDS,Sant_0621,forward,"696,435","697,292",Chemotaxis protein methyltransferase
cheB CDS,Sant_0622,forward,"697,289","698,338",Chemotaxis-specific methylesterase
cheY CDS,Sant_0623,forward,"698,375","698,764",Chemotaxis regulatory protein
cheZ CDS,Sant_0624,forward,"698,777","699,412",Chemotaxis protein
flhB2 CDS,Sant_0625,forward,"699,571","700,713",Flagellar biosynthetic protein
flhA2 CDS,Sant_0626,forward,"700,715","702,799",FlhA protein
flhE CDS,Sant_0627,forward,"702,799","703,263",Flagellar protein
flgN2 CDS,Sant_0628,reverse,"703,440","703,880",Flagella synthesis protein
flgM2 CDS,Sant_0629,reverse,"703,884","704,180",Anti-sigma28 factor
flgA2 CDS,Sant_0630,reverse,"704,264","704,920",Flagella basal body P-ring formation protein
hypothetical protein CDS,Sant_0631,forward,"704,995","705,654",hypothetical protein
flgB2 CDS,Sant_0632,forward,"705,647","706,060",Flagellar basal-body rod protein
flgC2 CDS,Sant_0633,forward,"706,064","706,468",Flagellar basal-body rod protein
flgD2 CDS,Sant_0634,forward,"706,481","707,146",Flagellar hook capping protein
flgE2 CDS,Sant_0635,forward,"707,201","708,406",Flagellar hook protein
flgF2 CDS,Sant_0636,forward,"708,425","709,177",Flagellar basal body rod protein
flgG2 CDS,Sant_0637,forward,"709,196","709,978",Flagellar basal-body rod protein
flgH2 CDS,Sant_0638,forward,"710,087","710,809",Flagellar L-ring protein
flgI2 CDS,Sant_0639,forward,"710,818","711,948",Flagellar P-ring protein
flgJ2 CDS,Sant_0640,forward,"711,948","712,916",Flagellar rod assembly protein/muramidase
flgK2 CDS,Sant_0641,forward,"713,042","714,682",Flagellar hook-associated protein
flgL2 CDS,Sant_0642,forward,"714,725","715,684",Flagellar hook-associated protein 3
fliR2 CDS,Sant_0643,reverse,"715,697","716,479",Flagellar biosynthesis protein
fliQ2 CDS,Sant_0644,reverse,"716,481","716,750",Flagellar biosynthesis protein
fliP2 CDS,Sant_0645,reverse,"716,771","717,532",Flagellar biosynthesis protein
fliO2 CDS,Sant_0646,reverse,"717,529","718,125",Flagellar biosynthesis protein
fliN2 CDS,Sant_0647,reverse,"718,183","718,599",Flagellar motor switch protein
fliM2 CDS,Sant_0648,reverse,"718,592","719,593",Flagellar motor switch protein
fliL2 CDS,Sant_0649,reverse,"719,599","720,102",Flagellar biosynthesis chaperone
fliK2 CDS,Sant_0650,reverse,"720,225","721,535",Flagellar hook-length control protein
fliJ2 CDS,Sant_0651,reverse,"721,565","722,014",Flagellar biosynthesis chaperone
fliI2 CDS,Sant_0652,reverse,"722,207","723,580",Flagellum-specific ATP synthase
fliH2 CDS,Sant_0653,reverse,"723,581","724,270",Flagellar assembly protein H
fliG2 CDS,Sant_0654,reverse,"724,263","725,255",Flagellar motor switch protein
fliF2 CDS,Sant_0655,reverse,"725,252","726,979",Flagellar M-ring protein
fliE2 CDS,Sant_0656,forward,"727,215","727,529",Flagellar hook-basal body complex subunit
fliT2 CDS,Sant_0657,reverse,"728,408","728,782",Flagellar export chaperone
fliS2 CDS,Sant_0658,reverse,"728,901","729,305",Flagellar protein
fliD2 CDS,Sant_0659,reverse,"729,354","730,778",Flagellar hook-associated 2 domain protein
fliC3 CDS,Sant_0660,forward,"731,077","732,597",Phase 1 flagellin
fliA2 CDS,Sant_0661,forward,"732,942","733,667",RNA polymerase sigma factor for flagellar operon
Metal dependent phosphohydrolase CDS,Sant_0662,reverse,"734,008","735,207",Metal dependent phosphohydrolase
AraC family transcriptional regulator CDS,Sant_0663,reverse,"735,377","736,516",AraC family transcriptional regulator
hypothetical protein CDS,Sant_0664,reverse,"736,495","737,889",hypothetical protein
"ABC amino acid transporter, inner membrane subunit CDS",Sant_0665,reverse,"737,886","738,632","ABC amino acid transporter, inner membrane subunit"
Polar amino acid ABC transporter permease (arginine) CDS,Sant_0666,reverse,"738,636","739,310",Polar amino acid ABC transporter permease (arginine)
"ABC amino acid transporter, periplasmic ligand binding protein CDS",Sant_0667,reverse,"739,401","740,276","ABC amino acid transporter, periplasmic ligand binding protein"
ABC transporter-like protein CDS,Sant_0668,reverse,"740,495","741,313",ABC transporter-like protein
Aminoglycoside phosphotransferase CDS,Sant_0669,forward,"741,757","742,749",Aminoglycoside phosphotransferase
R-3-amino-2-methylpropionate-pyruvate transaminase CDS,Sant_0670,forward,"742,746","744,098",R-3-amino-2-methylpropionate-pyruvate transaminase
DeoR family transcriptional regulator CDS,Sant_0671,forward,"744,235","744,996",DeoR family transcriptional regulator
Arginino succinate lyase CDS,Sant_0672,reverse,"745,226","746,740",Arginino succinate lyase
Nitrate/nitrite transporter CDS,Sant_0673,forward,"747,164","748,486",Nitrate/nitrite transporter
Mandelate racemase\muconate lactonizing protein CDS,Sant_0674,forward,"748,505","749,668",Mandelate racemase\muconate lactonizing protein
Dihydrodipicolinate synthase/N-acetylneuraminatelyase CDS,Sant_0675,forward,"749,662","750,567",Dihydrodipicolinate synthase/N-acetylneuraminatelyase
"Regulatory protein, IclR-family CDS",Sant_0676,reverse,"750,633","751,322","Regulatory protein, IclR-family"
Sugar transporter CDS,Sant_0677,reverse,"751,957","753,339",Sugar transporter
1-phosphofructokinase family hexose kinase CDS,Sant_0678,reverse,"753,351","754,334",1-phosphofructokinase family hexose kinase
Carbohydrate kinase CDS,Sant_0679,reverse,"754,331","755,677",Carbohydrate kinase
FAD linked oxidase domain protein CDS,Sant_0680,reverse,"755,701","757,098",FAD linked oxidase domain protein
Deoxyribose-phosphate aldolase\phospho-2-dehydro- 3-deoxyheptonate aldolase CDS,Sant_0681,forward,"757,269","758,120",Deoxyribose-phosphate aldolase\phospho-2-dehydro- 3-deoxyheptonate aldolase
GntR family transcriptional regulator CDS,Sant_0682,forward,"758,135","759,097",GntR family transcriptional regulator
"Transcriptional regulator, LysR family CDS",Sant_0683,reverse,"759,235","760,137","Transcriptional regulator, LysR family"
Aldehyde dehydrogenase CDS,Sant_0684,forward,"760,258","761,676",Aldehyde dehydrogenase
IclR family transcriptional regulator CDS,Sant_0685,reverse,"761,974","762,759",IclR family transcriptional regulator
Peptidase M28 CDS,Sant_0686,forward,"763,336","765,012",Peptidase M28
ABC transporter periplasmic protein CDS,Sant_0687,forward,"765,005","766,619",ABC transporter periplasmic protein
Putative substrate-binding component of ABC transporter CDS,Sant_0688,forward,"766,693","768,296",Putative substrate-binding component of ABC transporter
putative hydrolase CDS,Sant_0689,forward,"768,293","769,165",putative hydrolase
Gamma-glutamyltransferase CDS,Sant_0690,forward,"769,162","770,775",Gamma-glutamyltransferase
Putative transmembrane ABC transporter CDS,Sant_0691,forward,"770,836","771,816",Putative transmembrane ABC transporter
Oligopeptide ABC superfamily transporter membrane protein CDS,Sant_0692,forward,"771,816","772,736",Oligopeptide ABC superfamily transporter membrane protein
ATPase component of various ABC-type transport systems with duplicated ATPase domain CDS,Sant_0693,forward,"772,736","774,619",ATPase component of various ABC-type transport systems with duplicated ATPase domain
Extracellular solute-binding protein family 5 CDS,Sant_0694,forward,"774,866","776,443",Extracellular solute-binding protein family 5
X-Pro dipeptidyl-peptidase domain-containing protein CDS,Sant_0695,forward,"776,443","778,320",X-Pro dipeptidyl-peptidase domain-containing protein
Putative effector protein CDS,Sant_0696,forward,"779,067","780,275",Putative effector protein
Effector protein pipB2 CDS,Sant_0697,forward,"780,890","782,764",Effector protein pipB2
Putative hydrolase alpha/beta superfamily CDS,Sant_0698,reverse,"783,082","783,840",Putative hydrolase alpha/beta superfamily
Putative transcriptional regulator CDS,Sant_0699,forward,"784,019","784,465",Putative transcriptional regulator
IclR family regulator protein CDS,Sant_0700,reverse,"784,723","785,469",IclR family regulator protein
hypothetical protein CDS,Sant_0701,forward,"785,903","786,607",hypothetical protein
Putative phage repressor protein CDS,Sant_0702,forward,"787,077","787,730",Putative phage repressor protein
hypothetical protein CDS,Sant_0703,forward,"787,745","788,224",hypothetical protein
"3',5'-cyclic-nucleotide phosphodiesterase CDS",Sant_0704,reverse,"788,217","788,954","3',5'-cyclic-nucleotide phosphodiesterase"
Putative membrane protein CDS,Sant_0705,reverse,"788,951","789,646",Putative membrane protein
sgaT CDS,Sant_0706,reverse,"789,987","791,360",Putative sugar-specific permease
Putative PTS system IIB component CDS,Sant_0707,reverse,"791,384","791,656",Putative PTS system IIB component
Putative PTS system IIA component CDS,Sant_0708,reverse,"791,697","792,149",Putative PTS system IIA component
Transketolase CDS,Sant_0709,reverse,"792,231","794,228",Transketolase
"Transcriptional regulator, GntR family CDS",Sant_0710,forward,"794,443","795,276","Transcriptional regulator, GntR family"
Putative hydrolase (alpha/beta hydrolase superfamily) CDS,Sant_0711,reverse,"795,408","796,142",Putative hydrolase (alpha/beta hydrolase superfamily)
hypothetical protein CDS,Sant_0712,reverse,"796,241","797,149",hypothetical protein
"Transcriptional regulatory protein, LysR family protein CDS",Sant_0713,forward,"797,231","798,157","Transcriptional regulatory protein, LysR family protein"
GCN5-related N-acetyltransferase CDS,Sant_0714,forward,"798,406","799,407",GCN5-related N-acetyltransferase
LysR family transcriptional regulator CDS,Sant_0715,reverse,"799,672","800,595",LysR family transcriptional regulator
NADP oxidoreductase coenzyme F420-dependent CDS,Sant_0716,forward,"800,699","801,331",NADP oxidoreductase coenzyme F420-dependent
hypothetical protein; Frameshifted CDS,Sant_ps0717,reverse,"801,695","802,028",
hypothetical protein; Frameshifted CDS,Sant_ps0718,forward,"802,112","802,335",
DeoR family transcriptional regulator CDS,Sant_0719,reverse,"803,080","803,883",DeoR family transcriptional regulator
ABC transporter ATP-binding protein glycerol-3-phosphate transporter CDS,Sant_0720,reverse,"804,062","805,147",ABC transporter ATP-binding protein glycerol-3-phosphate transporter
Glycoside hydrolase family 4 CDS,Sant_0721,reverse,"805,162","806,478",Glycoside hydrolase family 4
Putative permease component of ABC transporter CDS,Sant_0722,reverse,"806,507","807,364",Putative permease component of ABC transporter
Binding-protein-dependent transport systems inner membrane component CDS,Sant_0723,reverse,"807,364","808,299",Binding-protein-dependent transport systems inner membrane component
Putative substrate binding component of ABC transporter CDS,Sant_0724,reverse,"808,321","809,688",Putative substrate binding component of ABC transporter
ATPase BadF/BadG/BcrA/BcrD type CDS,Sant_0725,reverse,"809,855","810,799",ATPase BadF/BadG/BcrA/BcrD type
Putative tagatose 6-phosphate kinase CDS,Sant_0726,forward,"811,125","812,405",Putative tagatose 6-phosphate kinase
Tagatose-6-phosphate ketose/aldose isomerase CDS,Sant_0727,forward,"812,417","813,592",Tagatose-6-phosphate ketose/aldose isomerase
Transposase; Frameshifted CDS,Sant_ps0728,reverse,"813,964","814,230",
Transposase; Truncated CDS,Sant_ps0729,forward,"815,497","815,754",
pheV tRNA,Sant_t0730,reverse,"816,340","816,415",tRNA-Phe
hypothetical protein CDS,Sant_0731,reverse,"816,704","817,039",hypothetical protein
speC CDS,Sant_0732,forward,"817,081","819,303",Ornithine decarboxylase
mltC CDS,Sant_0733,reverse,"819,572","820,648",Membrane-bound lytic murein transglycosylase C
yggx CDS,Sant_0734,reverse,"820,707","820,979",putative Fe(2+)-trafficking protein
mutY CDS,Sant_0735,reverse,"820,979","822,070",Adenine DNA glycosylase
trmB CDS,Sant_0736,forward,"822,311","823,030",TRNA (guanine-N(7))-methyltransferase
hypothetical protein CDS,Sant_0737,forward,"823,087","823,848",hypothetical protein
Oxygen-independent coproporphyrinogen III oxidase CDS,Sant_0738,reverse,"824,052","825,182",Oxygen-independent coproporphyrinogen III oxidase
rdgB CDS,Sant_0739,reverse,"825,175","825,773",Putative deoxyribonucleotide triphosphate pyrophosphatase
hypothetical protein CDS,Sant_0740,reverse,"825,841","826,140",hypothetical protein
yggT CDS,Sant_0741,reverse,"826,146","826,685",Integral membrane protein
proC CDS,Sant_0742,reverse,"826,738","827,594",Pyrroline-5-carboxylate reductase
yggS CDS,Sant_0743,reverse,"827,634","828,381",Alanine racemase domain protein
pilT CDS,Sant_0744,forward,"828,380","829,394",Putative type II/IV secretion system protein
hypothetical protein CDS,Sant_0745,forward,"829,640","829,936",hypothetical protein
rhaT CDS,Sant_0746,forward,"830,194","831,228",RhaT l-rhamnose-proton symport 2
rhaR CDS,Sant_0747,reverse,"831,502","832,356",AraC family transcriptional regulator
rhaS CDS,Sant_0748,reverse,"832,502","833,338",Transcriptional activator
rhaB CDS,Sant_0749,forward,"833,656","835,128",Rhamnulokinase
rhaA CDS,Sant_0750,forward,"835,125","836,400",L-rhamnose isomerase
rhaD CDS,Sant_0751,forward,"836,413","837,248",Rhamnulose-1-phosphate aldolase
yiil CDS,Sant_0752,forward,"837,262","837,580",L-rhamnose 1-epimerase
yqgF CDS,Sant_0753,reverse,"837,751","838,176",Holliday junction resolvase-like protein
yqgE CDS,Sant_0754,reverse,"838,176","838,750",Alginate biosynthesis nucleoside diphosphate kinase regulator
gshB CDS,Sant_0755,reverse,"838,866","839,822",Glutathione synthetase
rsmE CDS,Sant_0756,reverse,"839,835","840,586",16S rRNA methyltransferase
nucM CDS,Sant_0757,reverse,"840,681","841,394",Nuclease
hypothetical protein CDS,Sant_0758,reverse,"841,506","842,024",hypothetical protein
galP CDS,Sant_0759,reverse,"842,395","843,792",Galactose-proton symport
metK CDS,Sant_0760,reverse,"844,673","845,827",S-adenosylmethionine synthetase
speA CDS,Sant_0761,forward,"846,675","848,731",Biosynthetic arginine decarboxylase
speB1 CDS,Sant_0762,forward,"848,759","849,729",Agmatinase
Lysine-N-methylase CDS,Sant_0763,reverse,"849,905","851,188",Lysine-N-methylase
pgk CDS,Sant_0764,forward,"852,337","853,501",Phosphoglycerate kinase
fbaA CDS,Sant_0765,forward,"853,620","854,697",Fructose-bisphosphate aldolase class II
mscS CDS,Sant_0766,forward,"855,070","856,064",Mechanosensitive channel
argO CDS,Sant_0767,forward,"856,327","856,968",Arginine exporter protein
yggE CDS,Sant_0768,forward,"857,159","857,884",Putative exported protein
iciA CDS,Sant_0769,reverse,"858,146","859,039",Chromosome replication initiation inhibitor protein
rpiA CDS,Sant_0770,forward,"859,227","859,883",Ribose-5-phosphate isomerase A
serA CDS,Sant_0771,forward,"860,180","861,445",D-3-phosphoglycerate dehydrogenase
ygfA CDS,Sant_0772,reverse,"861,674","862,304",5-formyltetrahydrofolate cyclo-ligase
ssrS ncRNA,Sant_0773,reverse,"862,327","862,518",6S RNA inhibits RNA polymerase promoter binding
zapA CDS,Sant_0774,reverse,"862,569","862,901",Z-ring-associated protein
ygfB CDS,Sant_0775,forward,"863,099","863,689",YecA family protein
pepP CDS,Sant_0776,forward,"863,777","865,096",Proline aminopeptidase P II
ubiH CDS,Sant_0777,forward,"865,093","866,271",2-octaprenyl-6-methoxyphenol hydroxylase
visC CDS,Sant_0778,forward,"866,303","867,523",Putative monooxygenase
gcvT CDS,Sant_0779,forward,"867,904","869,008",Aminomethyltransferase
gvcH CDS,Sant_0780,forward,"869,035","869,430",Glycine cleavage system H protein
gcvP CDS,Sant_0781,forward,"869,515","872,412",Glycine dehydrogenase
Metal dependent phosphohydrolase CDS,Sant_0782,reverse,"872,682","873,296",Metal dependent phosphohydrolase
yqfA CDS,Sant_0783,forward,"873,525","874,216",hemolysin
ygfZ CDS,Sant_0784,reverse,"874,327","875,313",TRNA-modifying protein
hypothetical protein CDS,Sant_0785,forward,"875,526","875,795",hypothetical protein
ygfX CDS,Sant_0786,forward,"875,776","876,194",Putative membrane protein
fldB CDS,Sant_0787,reverse,"876,239","876,783",Flavodoxin 2
xerD CDS,Sant_0788,forward,"876,935","877,850",Tyrosine recombinase
dsbC CDS,Sant_0789,forward,"877,945","878,685",Thiol:disulfide interchange protein
recJ CDS,Sant_0790,forward,"878,693","880,429",SsDNA exonuclease
prfB CDS,Sant_0791,forward,"880,544","881,642",Peptide chain release factor 2
lysS CDS,Sant_0792,forward,"881,652","883,172",Lysyl-tRNA synthetase
abgB CDS,Sant_0793,forward,"883,972","885,503",Hyppurate hydrolase protein
"Polar amino acid ABC transporter, inner membranesubunit CDS",Sant_0794,forward,"885,543","886,266","Polar amino acid ABC transporter, inner membranesubunit"
Polar amino acid ABC transporter inner membrane protein CDS,Sant_0795,forward,"886,266","887,072",Polar amino acid ABC transporter inner membrane protein
Extracellular solute-binding protein family 3 CDS,Sant_0796,forward,"887,150","888,020",Extracellular solute-binding protein family 3
glyZ tRNA,Sant_t0797,forward,"888,138","888,211",tRNA-Gly
Putative transposase; Truncated CDS,Sant_ps0798,forward,"888,307","888,459",
Acetylesterase CDS,Sant_0799,forward,"888,544","889,502",Acetylesterase
hypothetical protein CDS,Sant_0800,forward,"890,746","891,637",hypothetical protein
ECF subfamily RNA polymerase sigma-24 subunit CDS,Sant_0801,reverse,"891,800","892,377",ECF subfamily RNA polymerase sigma-24 subunit
hypothetical protein; Truncated CDS,Sant_ps0802,reverse,"892,377","892,736",
Sucrose porin; Frameshifted CDS,Sant_ps0803,reverse,"893,036","893,549",
CDS,Sant_ps0804,reverse,"893,563","893,820",
CDS,Sant_ps0805,forward,"893,818","894,114",
RpiR family transcriptional regulator CDS,Sant_0806,forward,"894,240","895,112",RpiR family transcriptional regulator
Carbohydrate kinase CDS,Sant_0807,reverse,"895,228","896,720",Carbohydrate kinase
Major facilitator superfamily transporter CDS,Sant_0808,reverse,"896,724","898,034",Major facilitator superfamily transporter
6-phospho 3-hexuloisomerase domain protein CDS,Sant_0809,reverse,"898,121","898,663",6-phospho 3-hexuloisomerase domain protein
6-phosphogluconate dehydrogenase CDS,Sant_0810,reverse,"898,660","899,568",6-phosphogluconate dehydrogenase
CDS,Sant_ps0811,forward,"900,581","900,953",
Putative phage-related transmembrane protein CDS,Sant_0812,forward,"900,953","901,228",Putative phage-related transmembrane protein
Protein gp55 CDS,Sant_0813,forward,"901,408","901,974",Protein gp55
Viral A-type inclusion protein CDS,Sant_0814,forward,"902,465","904,600",Viral A-type inclusion protein
Methyltransferase CDS,Sant_0815,reverse,"905,024","906,487",Methyltransferase
hypothetical protein CDS,Sant_0816,reverse,"906,554","907,555",hypothetical protein
Glutamine phosphoribosylpyrophosphate amidotransferase CDS,Sant_0817,reverse,"907,654","908,739",Glutamine phosphoribosylpyrophosphate amidotransferase
hypothetical protein CDS,Sant_0818,reverse,"908,789","909,418",hypothetical protein
Putative aminotransferase CDS,Sant_0819,reverse,"909,422","910,618",Putative aminotransferase
hypothetical protein CDS,Sant_0820,reverse,"910,633","911,934",hypothetical protein
Ornithine cyclodeaminase/mu-crystallin family protein CDS,Sant_0821,reverse,"911,931","912,916",Ornithine cyclodeaminase/mu-crystallin family protein
Acyl dehydratase CDS,Sant_0822,reverse,"912,913","913,428",Acyl dehydratase
HpcH/HpaI aldolase/citrate lyase family protein CDS,Sant_0823,reverse,"913,475","914,281",HpcH/HpaI aldolase/citrate lyase family protein
Methionyl-tRNA synthetase CDS,Sant_0824,forward,"914,955","916,652",Methionyl-tRNA synthetase
Short-chain dehydrogenase/reductase SDR CDS,Sant_0825,forward,"916,970","917,722",Short-chain dehydrogenase/reductase SDR
AraC family transcriptional regulator CDS,Sant_0826,forward,"918,480","919,328",AraC family transcriptional regulator
hypothetical protein CDS,Sant_0827,forward,"919,375","919,827",hypothetical protein
GntR family transcriptional regulator CDS,Sant_0828,forward,"920,198","920,863",GntR family transcriptional regulator
Glutamine amidotransferase class-I CDS,Sant_0829,forward,"920,922","921,656",Glutamine amidotransferase class-I
Polyamine ABC superfamily ATP binding transporter CDS,Sant_0830,forward,"921,684","922,730",Polyamine ABC superfamily ATP binding transporter
putative dipeptidase CDS,Sant_0831,forward,"922,792","923,922",putative dipeptidase
Polyamine ABC transporter CDS,Sant_0832,forward,"923,962","925,668",Polyamine ABC transporter
Spermidine/putrescine ABC transporter CDS,Sant_0833,forward,"925,649","926,692",Spermidine/putrescine ABC transporter
Putative dihydrodipicolinate synthase CDS,Sant_0834,forward,"926,689","927,627",Putative dihydrodipicolinate synthase
Quinone oxidoreductase CDS,Sant_0835,forward,"927,813","928,832",Quinone oxidoreductase
hypothetical protein CDS,Sant_0836,forward,"929,461","930,183",hypothetical protein
Putative MFS family sugar antiporter CDS,Sant_0837,forward,"930,318","931,475",Putative MFS family sugar antiporter
lysR CDS,Sant_0838,reverse,"931,602","932,528","Transcriptional regulator, LysR family"
lysA CDS,Sant_0839,forward,"932,676","933,944",Diaminopimelate decarboxylase
yfbT CDS,Sant_0840,reverse,"934,103","934,762",Phosphatase
LysR-family transcriptional regulator CDS,Sant_0841,forward,"935,212","936,087",LysR-family transcriptional regulator
Putative formate transporter CDS,Sant_0842,reverse,"936,365","937,147",Putative formate transporter
galR CDS,Sant_0843,reverse,"937,465","938,469",DNA-binding transcriptional regulator
Trimethylamine-N-oxide reductase CDS,Sant_0844,forward,"938,677","940,959",Trimethylamine-N-oxide reductase
GCN5-related N-acetyltransferase CDS,Sant_0845,forward,"941,479","942,191",GCN5-related N-acetyltransferase
AMP-dependent synthetase and ligase CDS,Sant_0846,forward,"942,371","944,527",AMP-dependent synthetase and ligase
lplT CDS,Sant_0847,forward,"944,527","945,742",Lysophospholipid transporter
tas CDS,Sant_0848,reverse,"945,805","946,857",Aldo/keto reductase
Putative lipoprotein CDS,Sant_0849,reverse,"946,983","947,201",Putative lipoprotein
terC CDS,Sant_0850,reverse,"947,321","948,059",Integral membrane protein
mutH CDS,Sant_0851,reverse,"948,137","948,852",DNA mismatch repair endonuclease
nudH CDS,Sant_0852,forward,"949,571","950,105",putative (di)nucleoside polyphosphate hydrolase
ptsP CDS,Sant_0853,forward,"950,118","952,558",Phosphoenolpyruvate-protein phosphotransferase
lgt CDS,Sant_0854,forward,"952,734","953,621",Prolipoprotein diacylglyceryl transferase
thyA CDS,Sant_0855,forward,"953,628","954,422",Thymidylate synthase
hypothetical protein CDS,Sant_0856,forward,"954,803","955,315",hypothetical protein
Putative prepilin peptidase dependent protein CDS,Sant_0857,forward,"955,309","955,968",Putative prepilin peptidase dependent protein
hypothetical protein CDS,Sant_0858,forward,"955,965","956,511",hypothetical protein
Putative prepilin peptidase dependent protein C precursor CDS,Sant_0859,forward,"956,572","957,309",Putative prepilin peptidase dependent protein C precursor
recC CDS,Sant_0860,forward,"957,400","960,806",Exonuclease V gamma subunit
ptrA CDS,Sant_0861,forward,"960,980","963,953",Protease III precursor
recB CDS,Sant_0862,forward,"963,934","967,491",Exodeoxyribonuclease V beta subunit
recD CDS,Sant_0863,forward,"967,794","969,690",DNA helicase/exodeoxyribonuclease V subunit alpha
argA CDS,Sant_0864,reverse,"969,830","971,112",Amino-acid N-acetyltransferase
amiC CDS,Sant_0865,forward,"971,446","972,739",N-acetylmuramoyl-L-alanine amidase
Putative substrate-binding component of ABC transporter CDS,Sant_0866,reverse,"972,879","973,734",Putative substrate-binding component of ABC transporter
Peptidase M28 CDS,Sant_0867,reverse,"973,800","975,446",Peptidase M28
abgB1 CDS,Sant_0868,reverse,"975,478","976,917",Hyppurate hydrolase protein
GntR family transcriptional regulator CDS,Sant_0869,forward,"977,090","977,728",GntR family transcriptional regulator
metZ tRNA,Sant_t0870,reverse,"978,157","978,233",tRNA-Met
metW tRNA,Sant_t0871,reverse,"978,298","978,374",tRNA-Met
mltA CDS,Sant_0872,forward,"978,580","979,941",Membrane-bound lytic murein transglycosylase A
csdL CDS,Sant_0873,forward,"980,013","980,837",UBA/THIF-type NAD/FAD binding protein
csdE CDS,Sant_0874,reverse,"981,004","981,456",Cysteine desulfurase sulfur acceptor subunit
csdA CDS,Sant_0875,reverse,"981,468","982,673",Cysteine sulfinate desulfinase
ygdI CDS,Sant_0876,forward,"982,843","983,064",Putative lipoprotein
gcvB ncRNA,Sant_0877,reverse,"983,266","983,454",sRNA antisense regulator
gcvA CDS,Sant_0878,forward,"983,586","984,542",DNA-binding transcriptional activator
ygdD CDS,Sant_0879,forward,"984,561","984,956",Putative membrane protein
rlmM CDS,Sant_0880,forward,"984,949","986,049",Putative RNA 2'-O-ribose methyltransferase
Putative glycosidase CDS,Sant_0881,reverse,"986,152","988,083",Putative glycosidase
hypothetical protein CDS,Sant_0882,reverse,"988,120","988,413",hypothetical protein
Putative prepilin peptidase CDS,Sant_0883,forward,"988,651","989,445",Putative prepilin peptidase
xni CDS,Sant_0884,reverse,"989,762","990,514",Exonuclease IX
ygdH CDS,Sant_0885,reverse,"990,607","991,971",Lysine decarboxylase family protein
queF CDS,Sant_0886,reverse,"992,177","993,022",NADPH-dependent 7-cyano-7-deazaguanine reductase
syd CDS,Sant_0887,forward,"993,083","993,646",SecY interacting protein
csrB ncRNA,Sant_0888,forward,"993,871","994,216","CsrA-binding sRNA, antagonizing CsrA regulation"
hypothetical protein CDS,Sant_0889,forward,"994,491","994,811",hypothetical protein
truC CDS,Sant_0890,forward,"994,804","995,629",TRNA pseudouridine synthase C
yqcA CDS,Sant_0891,forward,"995,652","996,132",Flavodoxin
yaeH CDS,Sant_0892,reverse,"996,386","996,783",Putative structural protein
dapD CDS,Sant_0893,reverse,"996,924","997,748","2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase"
