Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
hypothetical protein CDS,Sant_1214,forward,"1,366,180","1,366,643",hypothetical protein
tmcA CDS,Sant_1215,forward,"1,366,645","1,368,855",Putative acetyltransferase
ypfN CDS,Sant_1216,reverse,"1,368,863","1,369,048",membrane protein
vanY CDS,Sant_1217,reverse,"1,369,053","1,369,729",Peptidase M15B and M15C DD-carboxypeptidase
dapE CDS,Sant_1218,reverse,"1,369,726","1,370,856",Succinyl-diaminopimelate desuccinylase
yffB CDS,Sant_1219,reverse,"1,370,858","1,371,241",Arsenate reductase
acrD CDS,Sant_1220,reverse,"1,372,658","1,375,822",Acriflavine resistance protein B
NUDIX hydrolase CDS,Sant_1221,forward,"1,376,037","1,376,621",NUDIX hydrolase
Ankyrin repeat protein CDS,Sant_1222,reverse,"1,376,671","1,378,278",Ankyrin repeat protein
Ankyrin repeat domain-containing protein CDS,Sant_1223,reverse,"1,379,013","1,384,910",Ankyrin repeat domain-containing protein
Putative ankyrin repeat domain protein CDS,Sant_1224,forward,"1,385,992","1,387,678",Putative ankyrin repeat domain protein
tktA CDS,Sant_1225,reverse,"1,388,012","1,390,006",Transketolase 1
talA CDS,Sant_1226,reverse,"1,390,022","1,390,972",Transaldolase A
hypothetical protein CDS,Sant_1227,reverse,"1,391,227","1,391,671",hypothetical protein
hemF CDS,Sant_1228,reverse,"1,391,676","1,392,594","Coproporphyrinogen III oxidase, aerobic (Coproporphyrinogenase) (Coprogen oxidase)"
ypeA CDS,Sant_1229,forward,"1,392,866","1,393,299",Acetyltransferase
CDS,Sant_ps1230,reverse,"1,393,348","1,393,751",
hypothetical protein CDS,Sant_1231,forward,"1,393,907","1,394,497",hypothetical protein
cysP CDS,Sant_1232,forward,"1,394,919","1,395,941","Sulfate ABC transporter, substrate-binding protein"
cysU CDS,Sant_1233,forward,"1,395,941","1,396,775",Sulfate transport system permease protein
cysW CDS,Sant_1234,forward,"1,396,775","1,397,644",Sulfate transport system permease protein
cysA CDS,Sant_1235,forward,"1,397,641","1,398,732",Sulfate ABC transporter ATP-binding component
NADH:flavin oxidoreductase/NADH oxidase CDS,Sant_1236,forward,"1,399,005","1,400,076",NADH:flavin oxidoreductase/NADH oxidase
cysM CDS,Sant_1237,forward,"1,400,377","1,401,260",Cysteine synthase B
Putative two-component system response regulator CDS,Sant_1238,forward,"1,401,422","1,402,102",Putative two-component system response regulator
Sensor histidine kinase CDS,Sant_1239,forward,"1,402,102","1,403,526",Sensor histidine kinase
crr CDS,Sant_1240,reverse,"1,403,686","1,404,218",Glucose-specific PTS system component
ptsI CDS,Sant_1241,reverse,"1,404,260","1,405,987",PEP-protein phosphotransferase enzyme I
ptsH CDS,Sant_1242,reverse,"1,406,038","1,406,295",Phosphocarrier protein
cysK CDS,Sant_1243,reverse,"1,406,701","1,407,666",Cysteine synthase A
cysZ CDS,Sant_1244,reverse,"1,407,783","1,408,558",Putative sulfate transport protein
zipA CDS,Sant_1245,forward,"1,408,782","1,409,796",Cell division protein
ligA CDS,Sant_1246,forward,"1,410,052","1,412,076",NAD-dependent DNA ligase
hypothetical protein CDS,Sant_1247,forward,"1,412,100","1,412,315",hypothetical protein
"ABC transporter, permease protein CDS",Sant_1248,reverse,"1,412,608","1,413,540","ABC transporter, permease protein"
"ABC transporter, permease protein CDS",Sant_1249,reverse,"1,413,560","1,414,669","ABC transporter, permease protein"
"ABC transporter, ATP-binding protein CDS",Sant_1250,reverse,"1,414,666","1,416,300","ABC transporter, ATP-binding protein"
Basic membrane lipoprotein CDS,Sant_1251,reverse,"1,416,305","1,417,330",Basic membrane lipoprotein
hypothetical protein CDS,Sant_1252,forward,"1,417,417","1,417,872",hypothetical protein
GCN5-related N-acetyltransferase CDS,Sant_1253,forward,"1,418,412","1,418,855",GCN5-related N-acetyltransferase
MarR family transcriptional regulator CDS,Sant_1254,forward,"1,419,311","1,419,757",MarR family transcriptional regulator
"RND efflux system, outer membrane lipoprotein, NodT family CDS",Sant_1255,forward,"1,419,773","1,421,234","RND efflux system, outer membrane lipoprotein, NodT family"
"Multidrug resistance, hemolysin D family protein CDS",Sant_1256,forward,"1,421,256","1,422,498","Multidrug resistance, hemolysin D family protein"
Drug resistance transporter EmrB/QacA subfamily CDS,Sant_1257,forward,"1,422,511","1,424,047",Drug resistance transporter EmrB/QacA subfamily
Peptidase M60 viral enhancin protein CDS,Sant_1258,reverse,"1,424,403","1,426,985",Peptidase M60 viral enhancin protein
lysV tRNA,Sant_t1259,reverse,"1,428,015","1,428,090",tRNA-Lys
valY tRNA,Sant_t1260,reverse,"1,428,109","1,428,184",tRNA-Val
valX tRNA,Sant_t1261,reverse,"1,428,224","1,428,299",tRNA-Val
valU tRNA,Sant_t1262,reverse,"1,428,353","1,428,428",tRNA-Val
gltX CDS,Sant_1263,forward,"1,428,692","1,430,104",Glutamyl-tRNA synthetase
alaW tRNA,Sant_t1264,forward,"1,430,233","1,430,308",tRNA-Ala
alaX tRNA,Sant_t1265,forward,"1,430,374","1,430,449",tRNA-Ala
nupC CDS,Sant_1266,reverse,"1,430,579","1,431,763",Nucleoside transport protein
mntH CDS,Sant_1267,forward,"1,432,143","1,433,381",Manganese transport protein
yghZ CDS,Sant_1268,reverse,"1,433,383","1,434,374",Aldo/keto reductase
Aspartate racemase CDS,Sant_1269,forward,"1,434,550","1,435,242",Aspartate racemase
Glucokinase CDS,Sant_1270,forward,"1,435,409","1,436,374",Glucokinase
"Two component transcriptional response regulator, LytTR family CDS",Sant_1271,reverse,"1,436,699","1,437,428","Two component transcriptional response regulator, LytTR family"
Two-component system histidine kinase CDS,Sant_1272,reverse,"1,437,466","1,439,161",Two-component system histidine kinase
alaC CDS,Sant_1273,forward,"1,439,710","1,440,954",Aminotransferase class I and II
sugE CDS,Sant_1274,reverse,"1,441,441","1,441,758",GroEL supressor protein
hypothetical protein CDS,Sant_1275,reverse,"1,442,320","1,442,508",hypothetical protein
"Transcriptional regulator, PAS and GerE domains CDS",Sant_1276,reverse,"1,444,378","1,445,091","Transcriptional regulator, PAS and GerE domains"
hypothetical protein CDS,Sant_1277,reverse,"1,446,239","1,446,592",hypothetical protein
LysR family regulatory protein CDS,Sant_1278,forward,"1,447,494","1,448,405",LysR family regulatory protein
Bifunctional glycosyl transferase/transpeptidase CDS,Sant_1279,forward,"1,448,754","1,451,127",Bifunctional glycosyl transferase/transpeptidase
"Transcriptional regulator, PAS and GerE domains CDS",Sant_1280,reverse,"1,451,839","1,452,552","Transcriptional regulator, PAS and GerE domains"
Putative phage DNA polymerase CDS,Sant_1281,forward,"1,452,717","1,453,115",Putative phage DNA polymerase
hypothetical protein CDS,Sant_1282,reverse,"1,453,139","1,453,531",hypothetical protein
CDS,Sant_ps1283,reverse,"1,453,807","1,455,027",
LuxR-family transcriptional regulatory protein CDS,Sant_1284,reverse,"1,455,633","1,456,328",LuxR-family transcriptional regulatory protein
Phage integrase; Frameshifted CDS,Sant_ps1285,reverse,"1,456,608","1,457,749",
argW tRNA,Sant_t1286,reverse,"1,457,887","1,457,961",tRNA-Arg
Formate/nitrite transporter CDS,Sant_1287,reverse,"1,458,289","1,459,266",Formate/nitrite transporter
ccmA CDS,Sant_1288,forward,"1,459,550","1,460,188",Cytochrome c biogenesis protein
ccmB CDS,Sant_1289,forward,"1,460,176","1,460,835",Heme exporter protein
ccmC CDS,Sant_1290,forward,"1,460,920","1,461,657",Heme exporter protein
ccmD CDS,Sant_1291,forward,"1,461,654","1,461,887",Heme exporter protein D
ccmE CDS,Sant_1292,forward,"1,461,884","1,462,429",Cytochrome c biogenesis protein
ccmF CDS,Sant_1293,forward,"1,462,426","1,464,415",Cytochrome c-type biogenesis protein
ccmG CDS,Sant_1294,forward,"1,464,412","1,464,966","Thiol:disulfide interchange protein, cytochrome C-type biogenesis protein"
ccmH CDS,Sant_1295,forward,"1,464,966","1,465,456",Cytochrome C biogenesis protein
ccmI CDS,Sant_1296,forward,"1,465,453","1,466,672",Cytochrome c-type bioproteinsis protein
mlaA CDS,Sant_1297,forward,"1,466,706","1,467,464",Putative surface lipoprotein
yfcZ CDS,Sant_1298,forward,"1,467,827","1,468,123",TRNA-dihydrouridine synthase A
sixA CDS,Sant_1299,forward,"1,468,498","1,468,980",Phosphohistidine phosphatase
GtrA-like protein CDS,Sant_1300,forward,"1,469,867","1,470,202",GtrA-like protein
Glycosyl transferase family 2 CDS,Sant_1301,forward,"1,470,199","1,471,236",Glycosyl transferase family 2
Putative membrane protein CDS,Sant_1302,forward,"1,471,250","1,472,881",Putative membrane protein
Smr protein/MutS2 CDS,Sant_1303,reverse,"1,472,959","1,473,518",Smr protein/MutS2
N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase CDS,Sant_1304,forward,"1,473,727","1,474,623",N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase
aroC CDS,Sant_1305,forward,"1,474,703","1,475,788",Chorismate synthase (5-enolpyruvylshikimate-3-phosphate phospholyase)
mepA CDS,Sant_1306,forward,"1,475,794","1,476,643",Peptidase U6 penicillin-insensitive murein endopeptidase
Permease protein CDS,Sant_1307,forward,"1,476,715","1,477,518",Permease protein
hypothetical protein CDS,Sant_1308,forward,"1,477,528","1,478,082",hypothetical protein
hypothetical protein CDS,Sant_1309,forward,"1,478,116","1,478,410",hypothetical protein
5-methylaminomethyl-2-thiouridine methyltransferase CDS,Sant_1310,reverse,"1,478,810","1,480,870",5-methylaminomethyl-2-thiouridine methyltransferase
fabB CDS,Sant_1311,forward,"1,481,027","1,482,238",3-oxoacyl-[acyl-carrier-protein] synthase I
Major facilitator superfamily protein CDS,Sant_1312,forward,"1,482,420","1,483,630",Major facilitator superfamily protein
flk CDS,Sant_1313,reverse,"1,483,875","1,484,904",Putative flagellar assembly regulatory protein
pdxB CDS,Sant_1314,forward,"1,485,198","1,486,331",Erythronate-4-phosphate dehydrogenase
Aspartate-semialdehyde dehydrogenase CDS,Sant_1315,forward,"1,486,825","1,487,842",Aspartate-semialdehyde dehydrogenase
truA CDS,Sant_1316,forward,"1,487,836","1,488,693",TRNA pseudouridine synthase A
dedA CDS,Sant_1317,forward,"1,488,733","1,489,397",SNARE associated Golgi protein-like protein
accD CDS,Sant_1318,forward,"1,489,601","1,490,522",Acetyl-coenzyme A carboxylase carboxyl transferase beta subunit
folC CDS,Sant_1319,forward,"1,490,615","1,491,886",Bifunctional folylpolyglutamate synthase/dihydrofolate synthase
dedD CDS,Sant_1320,forward,"1,491,876","1,492,604",Sporulation and cell division repeat protein
hypothetical protein CDS,Sant_1321,forward,"1,492,679","1,492,884",hypothetical protein
cvpA CDS,Sant_1322,forward,"1,492,881","1,493,369",Colicin V production protein
purF CDS,Sant_1323,forward,"1,493,403","1,494,943",Amidophosphoribosyltransferase
ubiX1 CDS,Sant_1324,forward,"1,495,073","1,495,642",3-octaprenyl-4-hydroxybenzoate carboxy-lyase
hisJ CDS,Sant_1325,forward,"1,495,955","1,496,742",Putative histidine ABC transporter periplasmic-binding protein
hisQ CDS,Sant_1326,forward,"1,496,824","1,497,515",Polar amino acid ABC transporter inner membrane subunit
hisM CDS,Sant_1327,forward,"1,497,512","1,498,220",Histidine transport system permease protein
hisP CDS,Sant_1328,forward,"1,498,241","1,499,014",Histidine ABC superfamily ATP binding cassette transporter
yfcH CDS,Sant_1329,reverse,"1,499,027","1,499,929",Putative sugar nucleotide epimerase
yfcG CDS,Sant_1330,reverse,"1,500,096","1,500,722",Glutathione S-transferase domain-containing protein
yfcE CDS,Sant_1331,forward,"1,500,951","1,501,505","Phosphodiesterase, MJ0936 family"
yfcD CDS,Sant_1332,forward,"1,501,590","1,502,187",NTP pyrophosphohydrolase including oxidative damage repair enzyme
pta CDS,Sant_1333,reverse,"1,502,453","1,504,597",Phosphate acetyltransferase
ackA CDS,Sant_1334,reverse,"1,504,672","1,505,874",Acetate kinase (Acetokinase)
hypothetical protein CDS,Sant_1335,forward,"1,506,221","1,506,682",hypothetical protein
yfbU CDS,Sant_1336,forward,"1,506,846","1,507,390",YfbU family protein
Putative phosphatase CDS,Sant_1337,forward,"1,507,413","1,508,077",Putative phosphatase
Citrate transporter CDS,Sant_1338,forward,"1,508,171","1,510,003",Citrate transporter
yfbR CDS,Sant_1339,reverse,"1,510,058","1,510,657",Metal dependent phosphohydrolase
alaA CDS,Sant_1340,reverse,"1,511,622","1,512,839",Putative aspartate aminotransferase
lrhA CDS,Sant_1341,forward,"1,513,835","1,514,779",LysR family transcriptional regulator
nuoA CDS,Sant_1342,forward,"1,515,432","1,515,871",NADH-quinone oxidoreductase chain A
nuoB CDS,Sant_1343,forward,"1,515,888","1,516,562",NADH-quinone oxidoreductase chain B
nuoC CDS,Sant_1344,forward,"1,516,643","1,518,445",NADH-quinone oxidoreductase chain C/D
nuoE CDS,Sant_1345,forward,"1,518,448","1,518,981",NADH dehydrogenase I chain E
nuoF CDS,Sant_1346,forward,"1,518,978","1,520,328",NADH dehydrogenase I chain F
nuoG CDS,Sant_1347,forward,"1,520,435","1,523,164",NADH-quinone oxidoreductase chain G
nuoH CDS,Sant_1348,forward,"1,523,161","1,524,138",NADH dehydrogenase subunit H
nuoI CDS,Sant_1349,forward,"1,524,154","1,524,696",NADH dehydrogenase subunit I
nuoJ CDS,Sant_1350,forward,"1,524,707","1,525,270",NADH dehydrogenase I chain J
nuoK CDS,Sant_1351,forward,"1,525,267","1,525,569",NADH dehydrogenase I chain k
nuoL CDS,Sant_1352,forward,"1,525,566","1,527,419",NADH dehydrogenase I chain L
nuoM CDS,Sant_1353,forward,"1,527,522","1,529,068",NADH-quinone oxidoreductase chain M
nuoN CDS,Sant_1354,forward,"1,529,076","1,530,536",NADH dehydrogenase I chain N
elaB CDS,Sant_1355,forward,"1,530,703","1,531,023",protein elaB
menF CDS,Sant_1356,forward,"1,531,316","1,532,635",Menaquinone-specific isochorismate synthase
menH CDS,Sant_1357,forward,"1,532,729","1,534,573",2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
menD CDS,Sant_1358,forward,"1,534,570","1,535,343",Acyl-CoA thioester hydrolase
menB CDS,Sant_1359,forward,"1,535,352","1,536,212",Naphthoate synthase
menC CDS,Sant_1360,forward,"1,536,212","1,537,195",O-succinylbenzoic acid synthetase
menE CDS,Sant_1361,forward,"1,537,220","1,538,635",O-succinylbenzoate-CoA ligase
Competence damage-inducible protein A CDS,Sant_1362,forward,"1,538,767","1,539,981",Competence damage-inducible protein A
Major facilitator superfamily transporter CDS,Sant_1363,reverse,"1,540,328","1,541,824",Major facilitator superfamily transporter
E3 ubiquitin-protein ligase CDS,Sant_1364,reverse,"1,541,945","1,543,165",E3 ubiquitin-protein ligase
yfaE CDS,Sant_1365,reverse,"1,543,545","1,543,805",2Fe-2S ferredoxin
nrdB CDS,Sant_1366,reverse,"1,543,809","1,544,939",Ribonucleoside-diphosphate reductase 1 beta chain
nrdA CDS,Sant_1367,reverse,"1,544,989","1,547,277",Ribonucleoside-diphosphate reductase 1 alpha subunit
ubiG CDS,Sant_1368,reverse,"1,547,785","1,548,534",3-demethylubiquinone-9 3-methyltransferase
gyrA CDS,Sant_1369,forward,"1,548,793","1,551,444",DNA gyrase subunit A
rcsC CDS,Sant_1370,forward,"1,551,556","1,554,427",Hybrid two-component sensor kinase
rcsB CDS,Sant_1371,reverse,"1,554,714","1,555,364",Transcriptional activator of EPS synthesis
rcsD CDS,Sant_1372,reverse,"1,555,373","1,558,082",Phosphotransfer intermediate protein in two-component regulatory system with RcsBC
putative MFS-type transporter CDS,Sant_1373,reverse,"1,558,106","1,559,261",putative MFS-type transporter
hypothetical protein CDS,Sant_1374,reverse,"1,559,518","1,559,886",hypothetical protein
ompC CDS,Sant_1375,forward,"1,560,609","1,561,717",Outer membrane protein C
Glutathione S-transferase family protein CDS,Sant_1376,forward,"1,562,503","1,563,120",Glutathione S-transferase family protein
Putative sulfonate/nitrate transport system substrate-binding protein CDS,Sant_1377,forward,"1,563,278","1,564,225",Putative sulfonate/nitrate transport system substrate-binding protein
cbl CDS,Sant_1378,forward,"1,564,453","1,565,409","Cys regulon transcriptional regulator, LysR family"
pagP CDS,Sant_1379,forward,"1,566,391","1,566,990",Phospholipid:lipid A palmitoyltransferase
ddl CDS,Sant_1380,forward,"1,567,171","1,568,292",D-alanine--D-alanine ligase
lysE CDS,Sant_1381,reverse,"1,568,346","1,568,978",Lysine exporter protein
hypothetical protein CDS,Sant_1382,reverse,"1,569,189","1,569,896",hypothetical protein
Mandelate racemase/muconate lactonizing enzyme CDS,Sant_1383,forward,"1,570,443","1,571,546",Mandelate racemase/muconate lactonizing enzyme
Putative D-galactonate transporter CDS,Sant_1384,forward,"1,571,885","1,573,192",Putative D-galactonate transporter
MFS transporter CDS,Sant_1385,forward,"1,573,652","1,575,121",MFS transporter
Mandelate racemase/muconate lactonizing enzyme CDS,Sant_1386,forward,"1,575,124","1,576,227",Mandelate racemase/muconate lactonizing enzyme
3-oxoacyl-(acyl-carrier-protein) reductase CDS,Sant_1387,forward,"1,576,256","1,577,083",3-oxoacyl-(acyl-carrier-protein) reductase
N-acetylneuraminate lyase CDS,Sant_1388,forward,"1,577,077","1,577,991",N-acetylneuraminate lyase
hypothetical protein CDS,Sant_1389,forward,"1,577,978","1,578,412",hypothetical protein
proL tRNA,Sant_t1390,reverse,"1,578,511","1,578,587",tRNA-Pro
Putative sulfatase CDS,Sant_1391,reverse,"1,578,669","1,580,474",Putative sulfatase
hypothetical protein CDS,Sant_1392,reverse,"1,580,495","1,580,722",hypothetical protein
ndpA CDS,Sant_1393,forward,"1,580,912","1,581,916",Nucleoid-associated protein
hypothetical protein CDS,Sant_1394,forward,"1,582,300","1,584,339",hypothetical protein
rplY CDS,Sant_1395,reverse,"1,584,522","1,584,806",50S ribosomal protein L25
Type III restriction protein res subunit CDS,Sant_1396,reverse,"1,584,934","1,586,695",Type III restriction protein res subunit
rsuA CDS,Sant_1397,forward,"1,586,956","1,587,663",16S rRNA pseudouridylate synthase A
bcr CDS,Sant_1398,forward,"1,587,689","1,588,918",Bicyclomycin/multidrug efflux system
efeU CDS,Sant_1399,forward,"1,589,767","1,590,597",Iron permease FTR1
hypothetical protein CDS,Sant_1400,forward,"1,590,638","1,591,777",hypothetical protein
ycdB CDS,Sant_1401,forward,"1,591,791","1,593,098","Dyp-type peroxidase family protein, Tat-translocated enzyme"
hypothetical protein CDS,Sant_1402,forward,"1,593,534","1,593,881",hypothetical protein
yejF CDS,Sant_1403,reverse,"1,594,026","1,595,636",Putative ABC transporter ATP-binding component
yejE CDS,Sant_1404,reverse,"1,595,638","1,596,663",Putative binding-protein-dependent transporter
yejB CDS,Sant_1405,reverse,"1,596,660","1,597,754",Putative ABC transporter permease component
yejA CDS,Sant_1406,reverse,"1,597,769","1,599,574",Putative substrate-binding transport protein
4-hydroxyphenylpyruvate dioxygenase CDS,Sant_1407,forward,"1,599,722","1,600,549",4-hydroxyphenylpyruvate dioxygenase
spr CDS,Sant_1408,reverse,"1,601,100","1,601,675",Putative outer membrane lipoprotein
lpxT CDS,Sant_1409,reverse,"1,602,084","1,602,812",Phosphoesterase PA-phosphatase related protein
yeiR CDS,Sant_1410,reverse,"1,602,861","1,603,844",Cobalamin synthesis protein/P47K family protein
yeiQ CDS,Sant_1411,reverse,"1,603,857","1,605,326",D-mannonate oxidoreductase
yeiP CDS,Sant_1412,reverse,"1,605,805","1,606,377",Elongation factor P-like protein
sotA CDS,Sant_1413,reverse,"1,606,406","1,607,659",Sugar efflux transporter
fruB CDS,Sant_1414,forward,"1,608,039","1,609,172","PTS family fructose porter, IIA/HPr component"
fruK CDS,Sant_1415,forward,"1,609,169","1,610,107",1-phosphofructokinase
fruA CDS,Sant_1416,forward,"1,610,120","1,611,805","PTS family fructose porter, IIABC component"
nfo CDS,Sant_1417,reverse,"1,612,071","1,612,955",putative endonuclease IV
yeiE CDS,Sant_1418,forward,"1,613,045","1,613,932",LysR family transcriptional regulator
lysP CDS,Sant_1419,forward,"1,614,158","1,615,630",Lysine-specific permease-associated protein
Inner membrane permease of iron/siderophore ABC transporter CDS,Sant_1420,forward,"1,615,899","1,616,981",Inner membrane permease of iron/siderophore ABC transporter
ABC transporter-like protein CDS,Sant_1421,forward,"1,616,978","1,617,769",ABC transporter-like protein
Putative TonB-dependent receptor plug CDS,Sant_1422,forward,"1,618,326","1,620,299",Putative TonB-dependent receptor plug
S-formylglutathione hydrolase CDS,Sant_1423,reverse,"1,620,429","1,621,277",S-formylglutathione hydrolase
Alcohol dehydrogenase CDS,Sant_1424,reverse,"1,621,293","1,622,417",Alcohol dehydrogenase
LysR family transcriptional regulator CDS,Sant_1425,reverse,"1,622,408","1,623,418",LysR family transcriptional regulator
yjiJ CDS,Sant_1426,forward,"1,623,522","1,624,646",MFS-family transporter
folE CDS,Sant_1427,forward,"1,624,777","1,625,442",GTP cyclohydrolase I
yeiB CDS,Sant_1428,forward,"1,625,501","1,626,664",membrane protein
pmrA CDS,Sant_1429,forward,"1,626,987","1,627,655",DNA-binding transcriptional regulator
pmrB CDS,Sant_1430,forward,"1,627,652","1,628,746",Sensor protein
Glycosyl transferase family 2 CDS,Sant_1431,reverse,"1,629,142","1,630,026",Glycosyl transferase family 2
galS CDS,Sant_1432,forward,"1,630,916","1,631,980",DNA-binding transcriptional regulator
mglB CDS,Sant_1433,forward,"1,632,220","1,633,226",D-galactose-binding periplasmic protein
mglA CDS,Sant_1434,forward,"1,633,291","1,634,814",Galactose/methyl galactoside import ATP-binding protein
mglC CDS,Sant_1435,forward,"1,634,833","1,635,843",Galactoside transport system permease protein
sanA CDS,Sant_1436,reverse,"1,636,067","1,636,867",Exported protein
sfcA CDS,Sant_1437,reverse,"1,637,020","1,638,733",Malate dehydrogenase
cdd CDS,Sant_1438,reverse,"1,638,887","1,639,819",Cytidine deaminase
yohK CDS,Sant_1439,reverse,"1,639,904","1,640,603",Putative membrane protein
"LrgA family, putative murein hydrolase exporter CDS",Sant_1440,reverse,"1,640,603","1,641,035","LrgA family, putative murein hydrolase exporter"
Putative secreted protein CDS,Sant_1441,reverse,"1,641,268","1,644,960",Putative secreted protein
MFS transporter CDS,Sant_1442,reverse,"1,645,472","1,646,690",MFS transporter
metG CDS,Sant_1443,reverse,"1,646,887","1,648,928",Methionyl-tRNA synthetase
Putative ATPase CDS,Sant_1444,forward,"1,649,116","1,650,257",Putative ATPase
Phosphoesterase PA-phosphatase family protein CDS,Sant_1445,reverse,"1,650,479","1,651,148",Phosphoesterase PA-phosphatase family protein
udk CDS,Sant_1446,forward,"1,651,405","1,652,075",Uridine kinase
dcd CDS,Sant_1447,forward,"1,652,157","1,652,741",Deoxycytidine triphosphate deaminase
asmA CDS,Sant_1448,forward,"1,652,787","1,654,615",Outer membrane assembly protein
amsL CDS,Sant_1449,reverse,"1,654,849","1,656,169",Exopolysaccharide biosynthesis protein
wcaK CDS,Sant_1450,reverse,"1,656,320","1,657,588",Extracellular polysaccharide pyruvyl transferase
wza CDS,Sant_1451,forward,"1,659,964","1,661,100",Amylovoran export outer membrane protein
wzb CDS,Sant_1452,forward,"1,661,106","1,661,534",Putative tyrosine-phosphatase
wzc CDS,Sant_1453,forward,"1,661,547","1,663,712",Tyrosine kinase
wcaL CDS,Sant_1454,forward,"1,663,871","1,665,097",Amylovoran biosynthesis glycosyl transferase
Putative glycosyl transferase family 2 CDS,Sant_1455,forward,"1,665,174","1,666,091",Putative glycosyl transferase family 2
Glycosyl transferase group 1 CDS,Sant_1456,forward,"1,666,113","1,667,195",Glycosyl transferase group 1
hypothetical protein CDS,Sant_1457,forward,"1,667,200","1,668,333",hypothetical protein
Putative glycosyltransferase CDS,Sant_1458,forward,"1,668,311","1,669,396",Putative glycosyltransferase
wcaJ CDS,Sant_1459,forward,"1,669,476","1,670,870",Putative UDP-glucose lipid carrier transferase
hypothetical protein CDS,Sant_1460,forward,"1,670,933","1,673,500",hypothetical protein
"Acyltransferase 3, possibly involved in capsule biosynthesis CDS",Sant_1461,reverse,"1,673,559","1,674,588","Acyltransferase 3, possibly involved in capsule biosynthesis"
Putative succinoglycan biosynthesis ketolase CDS,Sant_1462,forward,"1,675,113","1,676,216",Putative succinoglycan biosynthesis ketolase
galF CDS,Sant_1463,forward,"1,676,420","1,677,316",UTP-glucose-1-phosphate uridylyltransferase
galE1 CDS,Sant_1464,forward,"1,677,353","1,678,372",UDP-glucose 4-epimerase
gcd CDS,Sant_1465,forward,"1,678,837","1,681,218",Membrane-bound PQQ-dependent dehydrogenase
manC2 CDS,Sant_1466,forward,"1,681,853","1,683,269",Mannose-1-phosphate guanylyltransferase
manB CDS,Sant_1467,forward,"1,683,791","1,685,168",Phosphomannomutase
Integral membrane component of ABC-transporter CDS,Sant_1468,forward,"1,685,168","1,685,966",Integral membrane component of ABC-transporter
ATP binding component of ABC-transporter CDS,Sant_1469,forward,"1,685,966","1,687,250",ATP binding component of ABC-transporter
hypothetical protein CDS,Sant_1470,forward,"1,687,269","1,689,243",hypothetical protein
Putative mannosyltransferase CDS,Sant_1471,forward,"1,689,331","1,691,232",Putative mannosyltransferase
rbfU CDS,Sant_1472,forward,"1,691,329","1,692,465",Mannosyltransferase B
wbcW CDS,Sant_1473,forward,"1,692,474","1,693,598",Glycosyltransferase
gnd CDS,Sant_1474,forward,"1,693,720","1,695,141",6-phosphogluconate dehydrogenase
hypothetical protein CDS,Sant_1475,forward,"1,695,393","1,696,961",hypothetical protein
hisI CDS,Sant_1476,reverse,"1,697,113","1,697,724",Bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase protein
hisF CDS,Sant_1477,reverse,"1,697,718","1,698,494",Imidazole glycerol phosphate synthase subunit
hisA CDS,Sant_1478,reverse,"1,698,476","1,699,218",1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
hisH CDS,Sant_1479,reverse,"1,699,222","1,699,815",Imidazole glycerol phosphate synthase subunit
hisB CDS,Sant_1480,reverse,"1,699,815","1,700,882",Imidazole glycerol-phosphate dehydratase/histidinol phosphatase
hisC CDS,Sant_1481,reverse,"1,700,879","1,701,967",Histidinol-phosphate aminotransferase
hisD CDS,Sant_1482,reverse,"1,701,964","1,703,293",Histidinol dehydrogenase
hisG CDS,Sant_1483,reverse,"1,703,298","1,704,210",ATP phosphoribosyltransferase
Putative NAD-dependent epimerase/dehydratase CDS,Sant_1484,forward,"1,704,558","1,705,386",Putative NAD-dependent epimerase/dehydratase
puuA CDS,Sant_1485,forward,"1,705,515","1,706,933",Gamma-glutamylputrescine synthetase
puuP CDS,Sant_1486,forward,"1,707,100","1,708,479",Putrescine importer
sbcB CDS,Sant_1487,reverse,"1,708,501","1,709,923",Exonuclease I
hypothetical protein CDS,Sant_1488,forward,"1,710,582","1,711,028",hypothetical protein
hypothetical protein CDS,Sant_1489,forward,"1,711,031","1,712,803",hypothetical protein
hypothetical protein CDS,Sant_1490,forward,"1,713,389","1,713,931",hypothetical protein
yeeA CDS,Sant_1491,forward,"1,714,067","1,715,134",Inner membrane protein
hypothetical protein CDS,Sant_1492,forward,"1,715,307","1,715,652",hypothetical protein
hypothetical protein CDS,Sant_1493,forward,"1,715,919","1,716,482",hypothetical protein
L-lactate dehydrogenase CDS,Sant_1494,reverse,"1,716,693","1,717,643",L-lactate dehydrogenase
alkA CDS,Sant_1495,forward,"1,717,795","1,718,436",Methylated-DNA--protein-cysteine methyltransferase
Putative xanthine/uracil/vitamin C permease CDS,Sant_1496,reverse,"1,718,710","1,720,005",Putative xanthine/uracil/vitamin C permease
Alpha-galactosidase CDS,Sant_1497,reverse,"1,720,390","1,722,513",Alpha-galactosidase
