Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
nadB CDS,Sant_1091,reverse,"1,229,916","1,231,546",L-aspartate oxidase
rpoE CDS,Sant_1092,forward,"1,231,964","1,232,539",RNA polymerase sigma factor
rseA CDS,Sant_1093,forward,"1,232,568","1,233,264",Anti-RNA polymerase sigma factor
rseB CDS,Sant_1094,forward,"1,233,264","1,234,229",Periplasmic negative regulator of sigma E
rseC CDS,Sant_1095,forward,"1,234,226","1,234,687",Positive regulatorof sigma E
lepA CDS,Sant_1096,forward,"1,234,946","1,236,745",GTP-binding protein
lepB CDS,Sant_1097,forward,"1,236,761","1,237,750",Signal peptidase I
rnc CDS,Sant_1098,forward,"1,237,931","1,238,618",Ribonuclease III
era CDS,Sant_1099,forward,"1,238,615","1,239,521",GTP-binding protein
recO CDS,Sant_1100,forward,"1,239,531","1,240,330",DNA repair protein
pdxJ CDS,Sant_1101,forward,"1,240,396","1,241,127",Pyridoxal phosphate biosynthetic protein
acpS CDS,Sant_1102,forward,"1,241,127","1,241,507",4'-phosphopantetheinyl transferase
Ferredoxin CDS,Sant_1103,reverse,"1,241,534","1,241,797",Ferredoxin
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_1104,reverse,"1,242,326","1,243,048","Putative transcriptional regulator, PAS and GerEdomains"
Putative phosphoesterase PA-phosphatase related protein CDS,Sant_1105,forward,"1,243,380","1,244,664",Putative phosphoesterase PA-phosphatase related protein
"Transcriptional regulator, RpiR family CDS",Sant_1106,reverse,"1,244,672","1,245,522","Transcriptional regulator, RpiR family"
N-acetylmuramic acid 6-phosphate etherase CDS,Sant_1107,forward,"1,245,666","1,246,575",N-acetylmuramic acid 6-phosphate etherase
Phosphotransferase system EIIC CDS,Sant_1108,forward,"1,246,733","1,248,110",Phosphotransferase system EIIC
hypothetical protein CDS,Sant_1109,forward,"1,248,114","1,248,752",hypothetical protein
TRNA-specific adenosine deaminase CDS,Sant_1110,forward,"1,248,819","1,249,334",TRNA-specific adenosine deaminase
mltF CDS,Sant_1111,reverse,"1,249,450","1,250,946",Membrane-bound lytic murein transglycosylase F
purL CDS,Sant_1112,forward,"1,251,238","1,255,149",Phosphoribosylformylglycinamidine synthase
glmZ ncRNA,Sant_1113,forward,"1,255,966","1,256,176",Positive regulator of GlmS
glrK CDS,Sant_1114,forward,"1,256,241","1,257,678",Putative integral membrane sensor signal transduction histidine kinase
hypothetical protein CDS,Sant_1115,forward,"1,257,682","1,258,749",hypothetical protein
glrR CDS,Sant_1116,forward,"1,258,745","1,260,088",Putative DNA-binding response regulator in two-component system
glnB CDS,Sant_1117,forward,"1,260,149","1,260,492",Nitrogen regulatory protein P-II 1
glyA CDS,Sant_1118,forward,"1,260,869","1,262,122",Serine hydroxymethyltransferase
csiE CDS,Sant_1119,reverse,"1,262,393","1,263,655",Stationary phase-inducible protein
Putative high-affinity nickel-transporter CDS,Sant_1120,forward,"1,264,118","1,265,108",Putative high-affinity nickel-transporter
idnO CDS,Sant_1121,reverse,"1,265,109","1,265,874",Gluconate 5-dehydrogenase
suhB CDS,Sant_1122,reverse,"1,266,196","1,267,000",Inositol monophosphatase
trmJ CDS,Sant_1123,forward,"1,267,118","1,267,887",TRNA (cytidine/uridine-2'-O-)-methyltransferase
iscR CDS,Sant_1124,forward,"1,268,296","1,268,794",HTH-type transcriptional regulator
iscS CDS,Sant_1125,forward,"1,268,842","1,270,039",Putative cysteine desulfurase
pepB CDS,Sant_1126,forward,"1,270,762","1,272,068",Peptidase B
Enhanced serine sensitivity protein CDS,Sant_1127,forward,"1,272,147","1,272,941",Enhanced serine sensitivity protein
3-mercaptopyruvate sulfurtransferase CDS,Sant_1128,reverse,"1,273,116","1,273,983",3-mercaptopyruvate sulfurtransferase
ndk CDS,Sant_1129,forward,"1,274,285","1,274,716",Nucleoside diphosphate kinase
rlmN CDS,Sant_1130,forward,"1,274,886","1,276,070",Putative ribosomal RNA large subunit methyltransferase N
pilF CDS,Sant_1131,forward,"1,276,089","1,276,907",Type IV pilus biogenesis/stability protein
rodZ CDS,Sant_1132,forward,"1,276,897","1,277,866",XRE family transcriptional regulator
ispG CDS,Sant_1133,forward,"1,277,907","1,279,028",4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
hisS CDS,Sant_1134,forward,"1,279,047","1,280,321",Histidyl-tRNA synthetase
yfgM CDS,Sant_1135,forward,"1,280,335","1,280,961",membrane protein
bamB CDS,Sant_1136,forward,"1,280,972","1,282,153",Outer membrane protein assembly complex subunit
engA CDS,Sant_1137,forward,"1,282,291","1,283,770",GTP-binding protein
hypothetical protein CDS,Sant_1138,forward,"1,283,782","1,284,000",hypothetical protein
hypothetical protein CDS,Sant_1139,reverse,"1,284,006","1,284,374",hypothetical protein
"Peptidase M4 thermolysin, protease CDS",Sant_1140,reverse,"1,284,421","1,285,460","Peptidase M4 thermolysin, protease"
putative dehydrogenase CDS,Sant_1141,reverse,"1,285,644","1,286,516",putative dehydrogenase
Putative acetyltransferase CDS,Sant_1142,reverse,"1,286,536","1,286,986",Putative acetyltransferase
lacA CDS,Sant_1143,reverse,"1,287,232","1,287,687",Putatative acetyltransferase protein
lacY CDS,Sant_1144,reverse,"1,288,017","1,289,288",Lactose permease
lacZ CDS,Sant_1145,reverse,"1,289,342","1,292,476",Beta galactosidase
lacI CDS,Sant_1146,forward,"1,292,780","1,293,866",Lac repressor
Alcohol dehydrogenase GroES domain-containing protein CDS,Sant_1147,reverse,"1,293,900","1,294,849",Alcohol dehydrogenase GroES domain-containing protein
mqo CDS,Sant_1148,reverse,"1,294,854","1,296,480",Malate:quinone oxidoreductase
Acetyltransferase CDS,Sant_1149,forward,"1,297,006","1,297,498",Acetyltransferase
Major facilitator superfamily transporter CDS,Sant_1150,forward,"1,297,586","1,298,829",Major facilitator superfamily transporter
xseA CDS,Sant_1151,reverse,"1,299,094","1,300,470",Exodeoxyribonuclease VII large subunit
guaB CDS,Sant_1152,forward,"1,300,639","1,302,107",Inositol-5-monophosphate dehydrogenase
guaA CDS,Sant_1153,forward,"1,302,222","1,303,799",Bifunctional GMP synthase/glutamine amidotransferase protein
Integrase; Frameshifted CDS,Sant_ps1154,forward,"1,304,031","1,305,200",
hypothetical protein CDS,Sant_1155,reverse,"1,305,466","1,305,815",hypothetical protein
CDS,Sant_ps1156,reverse,"1,305,809","1,306,191",
hypothetical protein CDS,Sant_1157,forward,"1,306,740","1,307,633",hypothetical protein
Putative O-antigen ligase CDS,Sant_1158,forward,"1,307,647","1,308,909",Putative O-antigen ligase
Cupin 2 domain containing protein CDS,Sant_1159,forward,"1,309,220","1,309,663",Cupin 2 domain containing protein
HxlR family transcriptional regulator CDS,Sant_1160,reverse,"1,310,154","1,310,504",HxlR family transcriptional regulator
Short-chain dehydrogenase/reductase SDR CDS,Sant_1161,forward,"1,310,844","1,311,623",Short-chain dehydrogenase/reductase SDR
TetR family transcriptional regulator CDS,Sant_1162,reverse,"1,311,739","1,312,347",TetR family transcriptional regulator
Putative short-chain dehydrogenase/reductase CDS,Sant_1163,forward,"1,312,581","1,313,336",Putative short-chain dehydrogenase/reductase
Putative PTS system galactitol-specific IIA component CDS,Sant_1164,reverse,"1,313,729","1,314,184",Putative PTS system galactitol-specific IIA component
Galactitol permease IIC component CDS,Sant_1165,reverse,"1,314,181","1,315,560",Galactitol permease IIC component
Putative PTS system galactitol-specific IIB component CDS,Sant_1166,reverse,"1,315,571","1,315,846",Putative PTS system galactitol-specific IIB component
hypothetical protein CDS,Sant_1167,reverse,"1,316,496","1,317,248",hypothetical protein
Endoribonuclease L-PSP CDS,Sant_1168,reverse,"1,317,279","1,317,710",Endoribonuclease L-PSP
Putative hydrolase CDS,Sant_1169,reverse,"1,317,876","1,319,075",Putative hydrolase
C4-dicarboxylate anaerobic carrier-like protein CDS,Sant_1170,reverse,"1,319,105","1,320,517",C4-dicarboxylate anaerobic carrier-like protein
Putative metal-activated pyridoxal enzyme CDS,Sant_1171,reverse,"1,320,884","1,322,017",Putative metal-activated pyridoxal enzyme
"Transcriptional regulator, LysR family CDS",Sant_1172,forward,"1,322,113","1,323,045","Transcriptional regulator, LysR family"
YeeE/YedE family membrane protein CDS,Sant_1173,forward,"1,323,171","1,324,226",YeeE/YedE family membrane protein
hypothetical protein CDS,Sant_1174,forward,"1,324,248","1,324,472",hypothetical protein
yenR CDS,Sant_1175,forward,"1,325,298","1,326,023","Transcriptional regulator, LuxR family"
thiM CDS,Sant_1176,forward,"1,326,587","1,327,384",Hydroxyethylthiazole kinase
Bifunctional hydroxy-methylpyrimidine kinase/ hydroxy-phosphomethylpyrimidine kinase CDS,Sant_1177,forward,"1,327,381","1,328,184",Bifunctional hydroxy-methylpyrimidine kinase/ hydroxy-phosphomethylpyrimidine kinase
hypothetical protein CDS,Sant_1178,reverse,"1,328,131","1,329,063",hypothetical protein
Putative lipid kinase CDS,Sant_1179,reverse,"1,329,201","1,330,112",Putative lipid kinase
Protease/peptidase U32 CDS,Sant_1180,reverse,"1,330,431","1,331,807",Protease/peptidase U32
hypothetical protein CDS,Sant_1181,reverse,"1,331,997","1,332,335",hypothetical protein
baeR CDS,Sant_1182,reverse,"1,332,418","1,333,125",Two-component system response regulator
baeS CDS,Sant_1183,reverse,"1,333,118","1,334,506",Signal transduction histidine-protein kinase
mdtD CDS,Sant_1184,reverse,"1,334,506","1,335,960",Multidrug efflux system protein
Oxidoreductase CDS,Sant_1185,forward,"1,336,570","1,337,523",Oxidoreductase
ureD CDS,Sant_1186,forward,"1,338,219","1,339,076",Urease accessory protein
ureA CDS,Sant_1187,forward,"1,339,087","1,339,389",Urease subunit gamma
ureB CDS,Sant_1188,forward,"1,339,405","1,339,722",Urease subunit beta
ureC CDS,Sant_1189,forward,"1,339,719","1,341,422",Urease subunit alpha
ureE CDS,Sant_1190,forward,"1,341,440","1,341,916",Urease accessory protein
ureF CDS,Sant_1191,forward,"1,341,894","1,342,595",Urease accessory protein
ureG CDS,Sant_1192,forward,"1,342,667","1,343,284",Urease accessory protein
yegD CDS,Sant_1193,reverse,"1,343,399","1,344,830",putative chaperone protein
Short-chain dehydrogenase/reductase SDR CDS,Sant_1194,reverse,"1,344,945","1,345,691",Short-chain dehydrogenase/reductase SDR
MgtE family magnesium transporter CDS,Sant_1195,reverse,"1,345,764","1,347,252",MgtE family magnesium transporter
hypothetical protein CDS,Sant_1196,reverse,"1,347,379","1,347,576",hypothetical protein
ppx CDS,Sant_1197,reverse,"1,347,930","1,349,492",Exopolyphosphatase
ppk1 CDS,Sant_1198,reverse,"1,349,496","1,351,566",Polyphosphate kinase
Phosphate transport system permease CDS,Sant_1199,forward,"1,351,751","1,354,597",Phosphate transport system permease
Phosphate ABC permease CDS,Sant_1200,forward,"1,354,716","1,356,341",Phosphate ABC permease
Phosphate import ATP-binding protein pstB 2 CDS,Sant_1201,forward,"1,356,358","1,357,174",Phosphate import ATP-binding protein pstB 2
purN CDS,Sant_1202,reverse,"1,357,447","1,358,088",Phosphoribosylglycinamide formyltransferase
purM CDS,Sant_1203,reverse,"1,358,088","1,359,136",Phosphoribosylformylglycinamidine cyclo-ligase
upp CDS,Sant_1204,forward,"1,359,368","1,359,994",Uracil phosphoribosyltransferase
uraA CDS,Sant_1205,forward,"1,360,051","1,361,343",Uracil-xanthine permease
hda CDS,Sant_1206,forward,"1,361,389","1,362,130",DNA replication initiation factor
yfgC CDS,Sant_1207,reverse,"1,362,217","1,363,720",Peptidase M48
bcp CDS,Sant_1208,reverse,"1,363,816","1,364,283",Thioredoxin-dependent thiol peroxidase
gcvR CDS,Sant_1209,reverse,"1,364,280","1,364,859",Glycine cleavage system transcriptional repressor
dapA CDS,Sant_1210,forward,"1,365,006","1,365,884",Dihydrodipicolinate synthase
bamC CDS,Sant_1211,forward,"1,365,902","1,366,953",Lipoprotein
purC CDS,Sant_1212,forward,"1,367,022","1,367,737",Phosphoribosylaminoimidazole-succinocarboxamide synthase
"Protein of hypothetical function, zinc metallopeptidase CDS",Sant_1213,forward,"1,367,831","1,368,701","Protein of hypothetical function, zinc metallopeptidase"
hypothetical protein CDS,Sant_1214,forward,"1,368,723","1,369,175",hypothetical protein
tmcA CDS,Sant_1215,forward,"1,369,177","1,371,396",Putative acetyltransferase
ypfN CDS,Sant_1216,reverse,"1,371,404","1,371,589",membrane protein
vanY CDS,Sant_1217,reverse,"1,371,594","1,372,273",Peptidase M15B and M15C DD-carboxypeptidase
dapE CDS,Sant_1218,reverse,"1,372,270","1,373,397",Succinyl-diaminopimelate desuccinylase
yffB CDS,Sant_1219,reverse,"1,373,399","1,373,789",Arsenate reductase
acrD CDS,Sant_1220,reverse,"1,375,209","1,378,394",Acriflavine resistance protein B
NUDIX hydrolase CDS,Sant_1221,forward,"1,378,609","1,379,193",NUDIX hydrolase
Ankyrin repeat protein CDS,Sant_1222,reverse,"1,379,246","1,380,856",Ankyrin repeat protein
Ankyrin repeat domain-containing protein CDS,Sant_1223,reverse,"1,381,594","1,387,491",Ankyrin repeat domain-containing protein
Putative ankyrin repeat domain protein CDS,Sant_1224,forward,"1,388,573","1,390,252",Putative ankyrin repeat domain protein
tktA CDS,Sant_1225,reverse,"1,390,584","1,392,578",Transketolase 1
talA CDS,Sant_1226,reverse,"1,392,594","1,393,545",Transaldolase A
hypothetical protein CDS,Sant_1227,reverse,"1,393,782","1,394,226",hypothetical protein
hemF CDS,Sant_1228,reverse,"1,394,231","1,395,151","Coproporphyrinogen III oxidase, aerobic (Coproporphyrinogenase) (Coprogen oxidase)"
ypeA CDS,Sant_1229,forward,"1,395,417","1,395,842",Acetyltransferase
CDS,Sant_ps1230,reverse,"1,395,891","1,396,286",
hypothetical protein CDS,Sant_1231,forward,"1,396,445","1,397,035",hypothetical protein
cysP CDS,Sant_1232,forward,"1,397,457","1,398,479","Sulfate ABC transporter, substrate-binding protein"
cysU CDS,Sant_1233,forward,"1,398,479","1,399,312",Sulfate transport system permease protein
cysW CDS,Sant_1234,forward,"1,399,312","1,400,189",Sulfate transport system permease protein
cysA CDS,Sant_1235,forward,"1,400,186","1,401,278",Sulfate ABC transporter ATP-binding component
NADH:flavin oxidoreductase/NADH oxidase CDS,Sant_1236,forward,"1,401,555","1,402,628",NADH:flavin oxidoreductase/NADH oxidase
cysM CDS,Sant_1237,forward,"1,402,930","1,403,813",Cysteine synthase B
Putative two-component system response regulator CDS,Sant_1238,forward,"1,403,980","1,404,663",Putative two-component system response regulator
Sensor histidine kinase CDS,Sant_1239,forward,"1,404,663","1,406,092",Sensor histidine kinase
crr CDS,Sant_1240,reverse,"1,406,252","1,406,761",Glucose-specific PTS system component
ptsI CDS,Sant_1241,reverse,"1,406,803","1,408,530",PEP-protein phosphotransferase enzyme I
ptsH CDS,Sant_1242,reverse,"1,408,581","1,408,838",Phosphocarrier protein
cysK CDS,Sant_1243,reverse,"1,409,245","1,410,221",Cysteine synthase A
cysZ CDS,Sant_1244,reverse,"1,410,338","1,411,112",Putative sulfate transport protein
zipA CDS,Sant_1245,forward,"1,411,336","1,412,349",Cell division protein
ligA CDS,Sant_1246,forward,"1,412,605","1,414,632",NAD-dependent DNA ligase
hypothetical protein CDS,Sant_1247,forward,"1,414,655","1,414,870",hypothetical protein
"ABC transporter, permease protein CDS",Sant_1248,reverse,"1,415,165","1,416,106","ABC transporter, permease protein"
"ABC transporter, permease protein CDS",Sant_1249,reverse,"1,416,126","1,417,241","ABC transporter, permease protein"
"ABC transporter, ATP-binding protein CDS",Sant_1250,reverse,"1,417,238","1,418,970","ABC transporter, ATP-binding protein"
Basic membrane lipoprotein CDS,Sant_1251,reverse,"1,418,975","1,420,055",Basic membrane lipoprotein
hypothetical protein CDS,Sant_1252,forward,"1,420,147","1,420,602",hypothetical protein
GCN5-related N-acetyltransferase CDS,Sant_1253,forward,"1,421,150","1,421,599",GCN5-related N-acetyltransferase
MarR family transcriptional regulator CDS,Sant_1254,forward,"1,422,062","1,422,508",MarR family transcriptional regulator
"RND efflux system, outer membrane lipoprotein, NodT family CDS",Sant_1255,forward,"1,422,524","1,424,000","RND efflux system, outer membrane lipoprotein, NodT family"
"Multidrug resistance, hemolysin D family protein CDS",Sant_1256,forward,"1,424,022","1,425,265","Multidrug resistance, hemolysin D family protein"
Drug resistance transporter EmrB/QacA subfamily CDS,Sant_1257,forward,"1,425,278","1,426,814",Drug resistance transporter EmrB/QacA subfamily
Peptidase M60 viral enhancin protein CDS,Sant_1258,reverse,"1,427,169","1,429,744",Peptidase M60 viral enhancin protein
lysV tRNA,Sant_t1259,reverse,"1,430,782","1,430,857",tRNA-Lys
valY tRNA,Sant_t1260,reverse,"1,430,877","1,430,952",tRNA-Val
valX tRNA,Sant_t1261,reverse,"1,430,992","1,431,067",tRNA-Val
valU tRNA,Sant_t1262,reverse,"1,431,121","1,431,196",tRNA-Val
gltX CDS,Sant_1263,forward,"1,431,448","1,432,857",Glutamyl-tRNA synthetase
alaW tRNA,Sant_t1264,forward,"1,432,985","1,433,060",tRNA-Ala
alaX tRNA,Sant_t1265,forward,"1,433,121","1,433,196",tRNA-Ala
nupC CDS,Sant_1266,reverse,"1,433,327","1,434,512",Nucleoside transport protein
mntH CDS,Sant_1267,forward,"1,434,890","1,436,129",Manganese transport protein
yghZ CDS,Sant_1268,reverse,"1,436,131","1,437,128",Aldo/keto reductase
Aspartate racemase CDS,Sant_1269,forward,"1,437,307","1,438,017",Aspartate racemase
Glucokinase CDS,Sant_1270,forward,"1,438,184","1,439,149",Glucokinase
"Two component transcriptional response regulator, LytTR family CDS",Sant_1271,reverse,"1,439,475","1,440,225","Two component transcriptional response regulator, LytTR family"
Two-component system histidine kinase CDS,Sant_1272,reverse,"1,440,263","1,441,953",Two-component system histidine kinase
alaC CDS,Sant_1273,forward,"1,442,505","1,443,749",Aminotransferase class I and II
sugE CDS,Sant_1274,reverse,"1,444,235","1,444,552",GroEL supressor protein
hypothetical protein CDS,Sant_1275,reverse,"1,445,136","1,445,324",hypothetical protein
"Transcriptional regulator, PAS and GerE domains CDS",Sant_1276,reverse,"1,447,209","1,447,923","Transcriptional regulator, PAS and GerE domains"
hypothetical protein CDS,Sant_1277,reverse,"1,449,140","1,449,495",hypothetical protein
LysR family regulatory protein CDS,Sant_1278,forward,"1,450,402","1,451,316",LysR family regulatory protein
Bifunctional glycosyl transferase/transpeptidase CDS,Sant_1279,forward,"1,451,671","1,454,066",Bifunctional glycosyl transferase/transpeptidase
"Transcriptional regulator, PAS and GerE domains CDS",Sant_1280,reverse,"1,454,792","1,455,525","Transcriptional regulator, PAS and GerE domains"
Putative phage DNA polymerase CDS,Sant_1281,forward,"1,455,690","1,456,100",Putative phage DNA polymerase
hypothetical protein CDS,Sant_1282,reverse,"1,456,124","1,456,517",hypothetical protein
CDS,Sant_ps1283,reverse,"1,456,795","1,458,028",
LuxR-family transcriptional regulatory protein CDS,Sant_1284,reverse,"1,458,681","1,459,376",LuxR-family transcriptional regulatory protein
Phage integrase; Frameshifted CDS,Sant_ps1285,reverse,"1,459,656","1,460,797",
argW tRNA,Sant_t1286,reverse,"1,460,935","1,461,009",tRNA-Arg
Formate/nitrite transporter CDS,Sant_1287,reverse,"1,461,346","1,462,322",Formate/nitrite transporter
ccmA CDS,Sant_1288,forward,"1,462,606","1,463,245",Cytochrome c biogenesis protein
ccmB CDS,Sant_1289,forward,"1,463,233","1,463,895",Heme exporter protein
ccmC CDS,Sant_1290,forward,"1,463,980","1,464,718",Heme exporter protein
ccmD CDS,Sant_1291,forward,"1,464,715","1,464,948",Heme exporter protein D
ccmE CDS,Sant_1292,forward,"1,464,945","1,465,484",Cytochrome c biogenesis protein
ccmF CDS,Sant_1293,forward,"1,465,481","1,467,462",Cytochrome c-type biogenesis protein
ccmG CDS,Sant_1294,forward,"1,467,459","1,468,020","Thiol:disulfide interchange protein, cytochrome C-type biogenesis protein"
ccmH CDS,Sant_1295,forward,"1,468,020","1,468,487",Cytochrome C biogenesis protein
ccmI CDS,Sant_1296,forward,"1,468,484","1,469,720",Cytochrome c-type bioproteinsis protein
mlaA CDS,Sant_1297,forward,"1,469,754","1,470,512",Putative surface lipoprotein
yfcZ CDS,Sant_1298,forward,"1,470,880","1,471,176",TRNA-dihydrouridine synthase A
sixA CDS,Sant_1299,forward,"1,471,558","1,472,040",Phosphohistidine phosphatase
GtrA-like protein CDS,Sant_1300,forward,"1,472,929","1,473,266",GtrA-like protein
Glycosyl transferase family 2 CDS,Sant_1301,forward,"1,473,263","1,474,301",Glycosyl transferase family 2
Putative membrane protein CDS,Sant_1302,forward,"1,474,315","1,475,981",Putative membrane protein
Smr protein/MutS2 CDS,Sant_1303,reverse,"1,476,059","1,476,595",Smr protein/MutS2
N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase CDS,Sant_1304,forward,"1,476,797","1,477,694",N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase
aroC CDS,Sant_1305,forward,"1,477,775","1,478,862",Chorismate synthase (5-enolpyruvylshikimate-3-phosphate phospholyase)
mepA CDS,Sant_1306,forward,"1,478,868","1,479,709",Peptidase U6 penicillin-insensitive murein endopeptidase
Permease protein CDS,Sant_1307,forward,"1,479,781","1,480,603",Permease protein
hypothetical protein CDS,Sant_1308,forward,"1,480,613","1,481,168",hypothetical protein
hypothetical protein CDS,Sant_1309,forward,"1,481,196","1,481,471",hypothetical protein
5-methylaminomethyl-2-thiouridine methyltransferase CDS,Sant_1310,reverse,"1,481,871","1,483,935",5-methylaminomethyl-2-thiouridine methyltransferase
fabB CDS,Sant_1311,forward,"1,484,094","1,485,305",3-oxoacyl-[acyl-carrier-protein] synthase I
Major facilitator superfamily protein CDS,Sant_1312,forward,"1,485,485","1,486,696",Major facilitator superfamily protein
flk CDS,Sant_1313,reverse,"1,486,947","1,487,970",Putative flagellar assembly regulatory protein
pdxB CDS,Sant_1314,forward,"1,488,260","1,489,393",Erythronate-4-phosphate dehydrogenase
Aspartate-semialdehyde dehydrogenase CDS,Sant_1315,forward,"1,489,888","1,490,901",Aspartate-semialdehyde dehydrogenase
truA CDS,Sant_1316,forward,"1,490,895","1,491,752",TRNA pseudouridine synthase A
dedA CDS,Sant_1317,forward,"1,491,792","1,492,464",SNARE associated Golgi protein-like protein
accD CDS,Sant_1318,forward,"1,492,673","1,493,593",Acetyl-coenzyme A carboxylase carboxyl transferase beta subunit
folC CDS,Sant_1319,forward,"1,493,678","1,494,949",Bifunctional folylpolyglutamate synthase/dihydrofolate synthase
dedD CDS,Sant_1320,forward,"1,494,939","1,495,664",Sporulation and cell division repeat protein
hypothetical protein CDS,Sant_1321,forward,"1,495,744","1,495,944",hypothetical protein
cvpA CDS,Sant_1322,forward,"1,495,941","1,496,429",Colicin V production protein
purF CDS,Sant_1323,forward,"1,496,463","1,497,998",Amidophosphoribosyltransferase
ubiX1 CDS,Sant_1324,forward,"1,498,126","1,498,695",3-octaprenyl-4-hydroxybenzoate carboxy-lyase
hisJ CDS,Sant_1325,forward,"1,499,012","1,499,820",Putative histidine ABC transporter periplasmic-binding protein
hisQ CDS,Sant_1326,forward,"1,499,896","1,500,584",Polar amino acid ABC transporter inner membrane subunit
hisM CDS,Sant_1327,forward,"1,500,581","1,501,290",Histidine transport system permease protein
hisP CDS,Sant_1328,forward,"1,501,311","1,502,099",Histidine ABC superfamily ATP binding cassette transporter
yfcH CDS,Sant_1329,reverse,"1,502,112","1,503,023",Putative sugar nucleotide epimerase
yfcG CDS,Sant_1330,reverse,"1,503,192","1,503,820",Glutathione S-transferase domain-containing protein
yfcE CDS,Sant_1331,forward,"1,504,045","1,504,603","Phosphodiesterase, MJ0936 family"
yfcD CDS,Sant_1332,forward,"1,504,687","1,505,256",NTP pyrophosphohydrolase including oxidative damage repair enzyme
pta CDS,Sant_1333,reverse,"1,505,518","1,507,663",Phosphate acetyltransferase
ackA CDS,Sant_1334,reverse,"1,507,738","1,508,940",Acetate kinase (Acetokinase)
hypothetical protein CDS,Sant_1335,forward,"1,509,284","1,509,741",hypothetical protein
yfbU CDS,Sant_1336,forward,"1,509,905","1,510,399",YfbU family protein
Putative phosphatase CDS,Sant_1337,forward,"1,510,422","1,511,089",Putative phosphatase
Citrate transporter CDS,Sant_1338,forward,"1,511,183","1,513,030",Citrate transporter
yfbR CDS,Sant_1339,reverse,"1,513,085","1,513,684",Metal dependent phosphohydrolase
alaA CDS,Sant_1340,reverse,"1,514,655","1,515,879",Putative aspartate aminotransferase
lrhA CDS,Sant_1341,forward,"1,516,884","1,517,834",LysR family transcriptional regulator
nuoA CDS,Sant_1342,forward,"1,518,494","1,518,931",NADH-quinone oxidoreductase chain A
nuoB CDS,Sant_1343,forward,"1,518,947","1,519,621",NADH-quinone oxidoreductase chain B
nuoC CDS,Sant_1344,forward,"1,519,700","1,521,499",NADH-quinone oxidoreductase chain C/D
nuoE CDS,Sant_1345,forward,"1,521,502","1,522,035",NADH dehydrogenase I chain E
nuoF CDS,Sant_1346,forward,"1,522,032","1,523,381",NADH dehydrogenase I chain F
nuoG CDS,Sant_1347,forward,"1,523,490","1,526,219",NADH-quinone oxidoreductase chain G
nuoH CDS,Sant_1348,forward,"1,526,216","1,527,197",NADH dehydrogenase subunit H
nuoI CDS,Sant_1349,forward,"1,527,212","1,527,754",NADH dehydrogenase subunit I
nuoJ CDS,Sant_1350,forward,"1,527,765","1,528,330",NADH dehydrogenase I chain J
nuoK CDS,Sant_1351,forward,"1,528,327","1,528,629",NADH dehydrogenase I chain k
nuoL CDS,Sant_1352,forward,"1,528,626","1,530,470",NADH dehydrogenase I chain L
nuoM CDS,Sant_1353,forward,"1,530,574","1,532,106",NADH-quinone oxidoreductase chain M
nuoN CDS,Sant_1354,forward,"1,532,113","1,533,570",NADH dehydrogenase I chain N
elaB CDS,Sant_1355,forward,"1,533,733","1,534,058",protein elaB
menF CDS,Sant_1356,forward,"1,534,352","1,535,675",Menaquinone-specific isochorismate synthase
menH CDS,Sant_1357,forward,"1,535,769","1,537,636",2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
menD CDS,Sant_1358,forward,"1,537,633","1,538,406",Acyl-CoA thioester hydrolase
menB CDS,Sant_1359,forward,"1,538,415","1,539,275",Naphthoate synthase
menC CDS,Sant_1360,forward,"1,539,275","1,540,258",O-succinylbenzoic acid synthetase
menE CDS,Sant_1361,forward,"1,540,283","1,541,698",O-succinylbenzoate-CoA ligase
Competence damage-inducible protein A CDS,Sant_1362,forward,"1,541,830","1,543,044",Competence damage-inducible protein A
Major facilitator superfamily transporter CDS,Sant_1363,reverse,"1,543,391","1,544,887",Major facilitator superfamily transporter
E3 ubiquitin-protein ligase CDS,Sant_1364,reverse,"1,545,008","1,546,228",E3 ubiquitin-protein ligase
yfaE CDS,Sant_1365,reverse,"1,546,608","1,546,876",2Fe-2S ferredoxin
nrdB CDS,Sant_1366,reverse,"1,546,878","1,548,008",Ribonucleoside-diphosphate reductase 1 beta chain
nrdA CDS,Sant_1367,reverse,"1,548,058","1,550,341",Ribonucleoside-diphosphate reductase 1 alpha subunit
ubiG CDS,Sant_1368,reverse,"1,550,852","1,551,601",3-demethylubiquinone-9 3-methyltransferase
gyrA CDS,Sant_1369,forward,"1,551,854","1,554,505",DNA gyrase subunit A
rcsC CDS,Sant_1370,forward,"1,554,615","1,557,523",Hybrid two-component sensor kinase
rcsB CDS,Sant_1371,reverse,"1,557,810","1,558,460",Transcriptional activator of EPS synthesis
rcsD CDS,Sant_1372,reverse,"1,558,469","1,561,330",Phosphotransfer intermediate protein in two-component regulatory system with RcsBC
putative MFS-type transporter CDS,Sant_1373,reverse,"1,561,354","1,562,518",putative MFS-type transporter
hypothetical protein CDS,Sant_1374,reverse,"1,562,776","1,563,144",hypothetical protein
