Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
MarR family transcriptional regulator CDS,Sant_1254,forward,"1,422,787","1,423,233",MarR family transcriptional regulator
"RND efflux system, outer membrane lipoprotein, NodT family CDS",Sant_1255,forward,"1,423,249","1,424,706","RND efflux system, outer membrane lipoprotein, NodT family"
"Multidrug resistance, hemolysin D family protein CDS",Sant_1256,forward,"1,424,728","1,425,963","Multidrug resistance, hemolysin D family protein"
Drug resistance transporter EmrB/QacA subfamily CDS,Sant_1257,forward,"1,425,976","1,427,515",Drug resistance transporter EmrB/QacA subfamily
Peptidase M60 viral enhancin protein CDS,Sant_1258,reverse,"1,427,874","1,430,446",Peptidase M60 viral enhancin protein
lysV tRNA,Sant_t1259,reverse,"1,431,480","1,431,555",tRNA-Lys
valY tRNA,Sant_t1260,reverse,"1,431,574","1,431,649",tRNA-Val
valX tRNA,Sant_t1261,reverse,"1,431,689","1,431,764",tRNA-Val
valU tRNA,Sant_t1262,reverse,"1,431,818","1,431,893",tRNA-Val
gltX CDS,Sant_1263,forward,"1,432,144","1,433,553",Glutamyl-tRNA synthetase
alaW tRNA,Sant_t1264,forward,"1,433,680","1,433,755",tRNA-Ala
alaX tRNA,Sant_t1265,forward,"1,433,816","1,433,891",tRNA-Ala
nupC CDS,Sant_1266,reverse,"1,434,021","1,435,205",Nucleoside transport protein
mntH CDS,Sant_1267,forward,"1,435,587","1,436,841",Manganese transport protein
yghZ CDS,Sant_1268,reverse,"1,436,843","1,437,840",Aldo/keto reductase
Aspartate racemase CDS,Sant_1269,forward,"1,438,016","1,438,720",Aspartate racemase
Glucokinase CDS,Sant_1270,forward,"1,438,887","1,439,852",Glucokinase
"Two component transcriptional response regulator, LytTR family CDS",Sant_1271,reverse,"1,440,177","1,440,910","Two component transcriptional response regulator, LytTR family"
Two-component system histidine kinase CDS,Sant_1272,reverse,"1,440,948","1,442,706",Two-component system histidine kinase
alaC CDS,Sant_1273,forward,"1,443,265","1,444,517",Aminotransferase class I and II
sugE CDS,Sant_1274,reverse,"1,445,003","1,445,320",GroEL supressor protein
hypothetical protein CDS,Sant_1275,reverse,"1,445,882","1,446,070",hypothetical protein
"Transcriptional regulator, PAS and GerE domains CDS",Sant_1276,reverse,"1,447,936","1,448,649","Transcriptional regulator, PAS and GerE domains"
hypothetical protein CDS,Sant_1277,reverse,"1,449,797","1,450,150",hypothetical protein
LysR family regulatory protein CDS,Sant_1278,forward,"1,451,052","1,451,963",LysR family regulatory protein
Bifunctional glycosyl transferase/transpeptidase CDS,Sant_1279,forward,"1,452,312","1,454,681",Bifunctional glycosyl transferase/transpeptidase
"Transcriptional regulator, PAS and GerE domains CDS",Sant_1280,reverse,"1,455,393","1,456,106","Transcriptional regulator, PAS and GerE domains"
Putative phage DNA polymerase CDS,Sant_1281,forward,"1,456,271","1,456,685",Putative phage DNA polymerase
hypothetical protein CDS,Sant_1282,reverse,"1,456,710","1,457,102",hypothetical protein
CDS,Sant_ps1283,reverse,"1,457,384","1,458,782",
LuxR-family transcriptional regulatory protein CDS,Sant_1284,reverse,"1,459,390","1,460,085",LuxR-family transcriptional regulatory protein
Phage integrase; Frameshifted CDS,Sant_ps1285,reverse,"1,460,365","1,461,506",
argW tRNA,Sant_t1286,reverse,"1,461,643","1,461,717",tRNA-Arg
Formate/nitrite transporter CDS,Sant_1287,reverse,"1,462,052","1,463,036",Formate/nitrite transporter
ccmA CDS,Sant_1288,forward,"1,463,320","1,463,958",Cytochrome c biogenesis protein
ccmB CDS,Sant_1289,forward,"1,463,946","1,464,609",Heme exporter protein
ccmC CDS,Sant_1290,forward,"1,464,697","1,465,435",Heme exporter protein
ccmD CDS,Sant_1291,forward,"1,465,432","1,465,665",Heme exporter protein D
ccmE CDS,Sant_1292,forward,"1,465,662","1,466,201",Cytochrome c biogenesis protein
ccmF CDS,Sant_1293,forward,"1,466,198","1,468,165",Cytochrome c-type biogenesis protein
ccmG CDS,Sant_1294,forward,"1,468,162","1,468,716","Thiol:disulfide interchange protein, cytochrome C-type biogenesis protein"
ccmH CDS,Sant_1295,forward,"1,468,716","1,469,183",Cytochrome C biogenesis protein
ccmI CDS,Sant_1296,forward,"1,469,180","1,470,399",Cytochrome c-type bioproteinsis protein
mlaA CDS,Sant_1297,forward,"1,470,434","1,471,193",Putative surface lipoprotein
yfcZ CDS,Sant_1298,forward,"1,471,562","1,471,858",TRNA-dihydrouridine synthase A
sixA CDS,Sant_1299,forward,"1,472,235","1,472,718",Phosphohistidine phosphatase
GtrA-like protein CDS,Sant_1300,forward,"1,473,605","1,473,940",GtrA-like protein
Glycosyl transferase family 2 CDS,Sant_1301,forward,"1,473,937","1,474,980",Glycosyl transferase family 2
Putative membrane protein CDS,Sant_1302,forward,"1,474,994","1,476,637",Putative membrane protein
Smr protein/MutS2 CDS,Sant_1303,reverse,"1,476,715","1,477,245",Smr protein/MutS2
N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase CDS,Sant_1304,forward,"1,477,448","1,478,357",N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase
aroC CDS,Sant_1305,forward,"1,478,437","1,479,522",Chorismate synthase (5-enolpyruvylshikimate-3-phosphate phospholyase)
mepA CDS,Sant_1306,forward,"1,479,528","1,480,363",Peptidase U6 penicillin-insensitive murein endopeptidase
Permease protein CDS,Sant_1307,forward,"1,480,435","1,481,253",Permease protein
hypothetical protein CDS,Sant_1308,forward,"1,481,263","1,481,920",hypothetical protein
hypothetical protein CDS,Sant_1309,forward,"1,481,949","1,482,226",hypothetical protein
5-methylaminomethyl-2-thiouridine methyltransferase CDS,Sant_1310,reverse,"1,482,628","1,484,717",5-methylaminomethyl-2-thiouridine methyltransferase
fabB CDS,Sant_1311,forward,"1,484,873","1,486,084",3-oxoacyl-[acyl-carrier-protein] synthase I
Major facilitator superfamily protein CDS,Sant_1312,forward,"1,486,266","1,487,479",Major facilitator superfamily protein
flk CDS,Sant_1313,reverse,"1,487,728","1,488,757",Putative flagellar assembly regulatory protein
pdxB CDS,Sant_1314,forward,"1,489,057","1,490,190",Erythronate-4-phosphate dehydrogenase
Aspartate-semialdehyde dehydrogenase CDS,Sant_1315,forward,"1,490,685","1,491,704",Aspartate-semialdehyde dehydrogenase
truA CDS,Sant_1316,forward,"1,491,698","1,492,568",TRNA pseudouridine synthase A
dedA CDS,Sant_1317,forward,"1,492,608","1,493,276",SNARE associated Golgi protein-like protein
accD CDS,Sant_1318,forward,"1,493,479","1,494,399",Acetyl-coenzyme A carboxylase carboxyl transferase beta subunit
folC CDS,Sant_1319,forward,"1,494,485","1,495,756",Bifunctional folylpolyglutamate synthase/dihydrofolate synthase
dedD CDS,Sant_1320,forward,"1,495,746","1,496,474",Sporulation and cell division repeat protein
hypothetical protein CDS,Sant_1321,forward,"1,496,549","1,496,750",hypothetical protein
cvpA CDS,Sant_1322,forward,"1,496,747","1,497,235",Colicin V production protein
purF CDS,Sant_1323,forward,"1,497,269","1,498,815",Amidophosphoribosyltransferase
ubiX1 CDS,Sant_1324,forward,"1,498,944","1,499,513",3-octaprenyl-4-hydroxybenzoate carboxy-lyase
hisJ CDS,Sant_1325,forward,"1,499,826","1,500,618",Putative histidine ABC transporter periplasmic-binding protein
hisQ CDS,Sant_1326,forward,"1,500,696","1,501,383",Polar amino acid ABC transporter inner membrane subunit
hisM CDS,Sant_1327,forward,"1,501,380","1,502,092",Histidine transport system permease protein
hisP CDS,Sant_1328,forward,"1,502,114","1,502,891",Histidine ABC superfamily ATP binding cassette transporter
yfcH CDS,Sant_1329,reverse,"1,502,904","1,503,806",Putative sugar nucleotide epimerase
yfcG CDS,Sant_1330,reverse,"1,503,973","1,504,599",Glutathione S-transferase domain-containing protein
yfcE CDS,Sant_1331,forward,"1,504,824","1,505,379","Phosphodiesterase, MJ0936 family"
yfcD CDS,Sant_1332,forward,"1,505,463","1,506,035",NTP pyrophosphohydrolase including oxidative damage repair enzyme
pta CDS,Sant_1333,reverse,"1,506,304","1,508,448",Phosphate acetyltransferase
ackA CDS,Sant_1334,reverse,"1,508,523","1,509,725",Acetate kinase (Acetokinase)
hypothetical protein CDS,Sant_1335,forward,"1,510,071","1,510,533",hypothetical protein
yfbU CDS,Sant_1336,forward,"1,510,697","1,511,199",YfbU family protein
Putative phosphatase CDS,Sant_1337,forward,"1,511,222","1,511,894",Putative phosphatase
Citrate transporter CDS,Sant_1338,forward,"1,511,988","1,513,832",Citrate transporter
yfbR CDS,Sant_1339,reverse,"1,513,887","1,514,490",Metal dependent phosphohydrolase
alaA CDS,Sant_1340,reverse,"1,515,469","1,516,701",Putative aspartate aminotransferase
lrhA CDS,Sant_1341,forward,"1,517,710","1,518,675",LysR family transcriptional regulator
nuoA CDS,Sant_1342,forward,"1,519,327","1,519,770",NADH-quinone oxidoreductase chain A
nuoB CDS,Sant_1343,forward,"1,519,786","1,520,460",NADH-quinone oxidoreductase chain B
nuoC CDS,Sant_1344,forward,"1,520,540","1,522,339",NADH-quinone oxidoreductase chain C/D
nuoE CDS,Sant_1345,forward,"1,522,342","1,522,876",NADH dehydrogenase I chain E
nuoF CDS,Sant_1346,forward,"1,522,873","1,524,222",NADH dehydrogenase I chain F
nuoG CDS,Sant_1347,forward,"1,524,329","1,527,059",NADH-quinone oxidoreductase chain G
nuoH CDS,Sant_1348,forward,"1,527,056","1,528,033",NADH dehydrogenase subunit H
nuoI CDS,Sant_1349,forward,"1,528,048","1,528,590",NADH dehydrogenase subunit I
nuoJ CDS,Sant_1350,forward,"1,528,601","1,529,165",NADH dehydrogenase I chain J
nuoK CDS,Sant_1351,forward,"1,529,162","1,529,464",NADH dehydrogenase I chain k
nuoL CDS,Sant_1352,forward,"1,529,461","1,531,305",NADH dehydrogenase I chain L
nuoM CDS,Sant_1353,forward,"1,531,409","1,532,941",NADH-quinone oxidoreductase chain M
nuoN CDS,Sant_1354,forward,"1,532,948","1,534,405",NADH dehydrogenase I chain N
elaB CDS,Sant_1355,forward,"1,534,568","1,534,891",protein elaB
menF CDS,Sant_1356,forward,"1,535,184","1,536,503",Menaquinone-specific isochorismate synthase
menH CDS,Sant_1357,forward,"1,536,597","1,538,441",2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
menD CDS,Sant_1358,forward,"1,538,438","1,539,211",Acyl-CoA thioester hydrolase
menB CDS,Sant_1359,forward,"1,539,220","1,540,096",Naphthoate synthase
menC CDS,Sant_1360,forward,"1,540,096","1,541,079",O-succinylbenzoic acid synthetase
menE CDS,Sant_1361,forward,"1,541,104","1,542,523",O-succinylbenzoate-CoA ligase
Competence damage-inducible protein A CDS,Sant_1362,forward,"1,542,656","1,543,916",Competence damage-inducible protein A
Major facilitator superfamily transporter CDS,Sant_1363,reverse,"1,544,288","1,545,791",Major facilitator superfamily transporter
E3 ubiquitin-protein ligase CDS,Sant_1364,reverse,"1,545,912","1,547,148",E3 ubiquitin-protein ligase
yfaE CDS,Sant_1365,reverse,"1,547,534","1,547,800",2Fe-2S ferredoxin
nrdB CDS,Sant_1366,reverse,"1,547,802","1,548,932",Ribonucleoside-diphosphate reductase 1 beta chain
nrdA CDS,Sant_1367,reverse,"1,548,983","1,551,265",Ribonucleoside-diphosphate reductase 1 alpha subunit
ubiG CDS,Sant_1368,reverse,"1,551,783","1,552,533",3-demethylubiquinone-9 3-methyltransferase
gyrA CDS,Sant_1369,forward,"1,552,791","1,555,442",DNA gyrase subunit A
rcsC CDS,Sant_1370,forward,"1,555,552","1,558,429",Hybrid two-component sensor kinase
rcsB CDS,Sant_1371,reverse,"1,558,724","1,559,381",Transcriptional activator of EPS synthesis
rcsD CDS,Sant_1372,reverse,"1,559,390","1,562,134",Phosphotransfer intermediate protein in two-component regulatory system with RcsBC
putative MFS-type transporter CDS,Sant_1373,reverse,"1,562,160","1,563,333",putative MFS-type transporter
hypothetical protein CDS,Sant_1374,reverse,"1,563,590","1,563,961",hypothetical protein
ompC CDS,Sant_1375,forward,"1,564,684","1,565,790",Outer membrane protein C
Glutathione S-transferase family protein CDS,Sant_1376,forward,"1,566,583","1,567,200",Glutathione S-transferase family protein
Putative sulfonate/nitrate transport system substrate-binding protein CDS,Sant_1377,forward,"1,567,358","1,568,310",Putative sulfonate/nitrate transport system substrate-binding protein
cbl CDS,Sant_1378,forward,"1,568,543","1,569,505","Cys regulon transcriptional regulator, LysR family"
pagP CDS,Sant_1379,forward,"1,570,500","1,571,099",Phospholipid:lipid A palmitoyltransferase
ddl CDS,Sant_1380,forward,"1,571,280","1,572,401",D-alanine--D-alanine ligase
lysE CDS,Sant_1381,reverse,"1,572,455","1,573,087",Lysine exporter protein
hypothetical protein CDS,Sant_1382,reverse,"1,573,298","1,574,005",hypothetical protein
Mandelate racemase/muconate lactonizing enzyme CDS,Sant_1383,forward,"1,574,552","1,575,655",Mandelate racemase/muconate lactonizing enzyme
Putative D-galactonate transporter CDS,Sant_1384,forward,"1,575,994","1,577,301",Putative D-galactonate transporter
MFS transporter CDS,Sant_1385,forward,"1,577,761","1,579,230",MFS transporter
Mandelate racemase/muconate lactonizing enzyme CDS,Sant_1386,forward,"1,579,233","1,580,336",Mandelate racemase/muconate lactonizing enzyme
3-oxoacyl-(acyl-carrier-protein) reductase CDS,Sant_1387,forward,"1,580,365","1,581,196",3-oxoacyl-(acyl-carrier-protein) reductase
N-acetylneuraminate lyase CDS,Sant_1388,forward,"1,581,190","1,582,106",N-acetylneuraminate lyase
hypothetical protein CDS,Sant_1389,forward,"1,582,093","1,582,527",hypothetical protein
proL tRNA,Sant_t1390,reverse,"1,582,627","1,582,703",tRNA-Pro
Putative sulfatase CDS,Sant_1391,reverse,"1,582,782","1,584,567",Putative sulfatase
hypothetical protein CDS,Sant_1392,reverse,"1,584,588","1,584,815",hypothetical protein
ndpA CDS,Sant_1393,forward,"1,584,998","1,586,002",Nucleoid-associated protein
hypothetical protein CDS,Sant_1394,forward,"1,586,386","1,588,426",hypothetical protein
rplY CDS,Sant_1395,reverse,"1,588,613","1,588,897",50S ribosomal protein L25
Type III restriction protein res subunit CDS,Sant_1396,reverse,"1,589,027","1,590,793",Type III restriction protein res subunit
rsuA CDS,Sant_1397,forward,"1,591,054","1,591,769",16S rRNA pseudouridylate synthase A
bcr CDS,Sant_1398,forward,"1,591,795","1,593,070",Bicyclomycin/multidrug efflux system
efeU CDS,Sant_1399,forward,"1,593,919","1,594,749",Iron permease FTR1
hypothetical protein CDS,Sant_1400,forward,"1,594,790","1,595,942",hypothetical protein
ycdB CDS,Sant_1401,forward,"1,595,956","1,597,263","Dyp-type peroxidase family protein, Tat-translocated enzyme"
hypothetical protein CDS,Sant_1402,forward,"1,597,699","1,598,046",hypothetical protein
yejF CDS,Sant_1403,reverse,"1,598,191","1,599,813",Putative ABC transporter ATP-binding component
yejE CDS,Sant_1404,reverse,"1,599,815","1,600,846",Putative binding-protein-dependent transporter
yejB CDS,Sant_1405,reverse,"1,600,843","1,601,937",Putative ABC transporter permease component
yejA CDS,Sant_1406,reverse,"1,601,952","1,603,757",Putative substrate-binding transport protein
4-hydroxyphenylpyruvate dioxygenase CDS,Sant_1407,forward,"1,603,905","1,604,732",4-hydroxyphenylpyruvate dioxygenase
spr CDS,Sant_1408,reverse,"1,605,283","1,605,858",Putative outer membrane lipoprotein
lpxT CDS,Sant_1409,reverse,"1,606,267","1,606,995",Phosphoesterase PA-phosphatase related protein
yeiR CDS,Sant_1410,reverse,"1,607,044","1,608,027",Cobalamin synthesis protein/P47K family protein
yeiQ CDS,Sant_1411,reverse,"1,608,040","1,609,509",D-mannonate oxidoreductase
yeiP CDS,Sant_1412,reverse,"1,609,988","1,610,560",Elongation factor P-like protein
sotA CDS,Sant_1413,reverse,"1,610,589","1,611,850",Sugar efflux transporter
fruB CDS,Sant_1414,forward,"1,612,230","1,613,381","PTS family fructose porter, IIA/HPr component"
fruK CDS,Sant_1415,forward,"1,613,378","1,614,329",1-phosphofructokinase
fruA CDS,Sant_1416,forward,"1,614,342","1,616,048","PTS family fructose porter, IIABC component"
nfo CDS,Sant_1417,reverse,"1,616,317","1,617,201",putative endonuclease IV
yeiE CDS,Sant_1418,forward,"1,617,291","1,618,189",LysR family transcriptional regulator
lysP CDS,Sant_1419,forward,"1,618,417","1,619,889",Lysine-specific permease-associated protein
Inner membrane permease of iron/siderophore ABC transporter CDS,Sant_1420,forward,"1,620,158","1,621,240",Inner membrane permease of iron/siderophore ABC transporter
ABC transporter-like protein CDS,Sant_1421,forward,"1,621,237","1,622,028",ABC transporter-like protein
Putative TonB-dependent receptor plug CDS,Sant_1422,forward,"1,622,585","1,624,558",Putative TonB-dependent receptor plug
S-formylglutathione hydrolase CDS,Sant_1423,reverse,"1,624,688","1,625,536",S-formylglutathione hydrolase
Alcohol dehydrogenase CDS,Sant_1424,reverse,"1,625,552","1,626,676",Alcohol dehydrogenase
LysR family transcriptional regulator CDS,Sant_1425,reverse,"1,626,667","1,627,677",LysR family transcriptional regulator
yjiJ CDS,Sant_1426,forward,"1,627,781","1,628,905",MFS-family transporter
folE CDS,Sant_1427,forward,"1,629,036","1,629,701",GTP cyclohydrolase I
yeiB CDS,Sant_1428,forward,"1,629,760","1,630,923",membrane protein
pmrA CDS,Sant_1429,forward,"1,631,246","1,631,914",DNA-binding transcriptional regulator
pmrB CDS,Sant_1430,forward,"1,631,911","1,633,005",Sensor protein
Glycosyl transferase family 2 CDS,Sant_1431,reverse,"1,633,401","1,634,285",Glycosyl transferase family 2
galS CDS,Sant_1432,forward,"1,635,175","1,636,215",DNA-binding transcriptional regulator
mglB CDS,Sant_1433,forward,"1,636,453","1,637,451",D-galactose-binding periplasmic protein
mglA CDS,Sant_1434,forward,"1,637,516","1,639,036",Galactose/methyl galactoside import ATP-binding protein
mglC CDS,Sant_1435,forward,"1,639,054","1,640,066",Galactoside transport system permease protein
sanA CDS,Sant_1436,reverse,"1,640,290","1,641,090",Exported protein
sfcA CDS,Sant_1437,reverse,"1,641,243","1,642,951",Malate dehydrogenase
cdd CDS,Sant_1438,reverse,"1,643,095","1,644,024",Cytidine deaminase
yohK CDS,Sant_1439,reverse,"1,644,108","1,644,803",Putative membrane protein
"LrgA family, putative murein hydrolase exporter CDS",Sant_1440,reverse,"1,644,803","1,645,216","LrgA family, putative murein hydrolase exporter"
Putative secreted protein CDS,Sant_1441,reverse,"1,645,449","1,649,156",Putative secreted protein
MFS transporter CDS,Sant_1442,reverse,"1,649,675","1,650,890",MFS transporter
metG CDS,Sant_1443,reverse,"1,651,101","1,653,142",Methionyl-tRNA synthetase
Putative ATPase CDS,Sant_1444,forward,"1,653,330","1,654,444",Putative ATPase
Phosphoesterase PA-phosphatase family protein CDS,Sant_1445,reverse,"1,654,666","1,655,334",Phosphoesterase PA-phosphatase family protein
udk CDS,Sant_1446,forward,"1,655,591","1,656,234",Uridine kinase
dcd CDS,Sant_1447,forward,"1,656,315","1,656,896",Deoxycytidine triphosphate deaminase
asmA CDS,Sant_1448,forward,"1,656,942","1,658,747",Outer membrane assembly protein
amsL CDS,Sant_1449,reverse,"1,658,970","1,660,289",Exopolysaccharide biosynthesis protein
wcaK CDS,Sant_1450,reverse,"1,660,440","1,661,708",Extracellular polysaccharide pyruvyl transferase
wza CDS,Sant_1451,forward,"1,664,084","1,665,220",Amylovoran export outer membrane protein
wzb CDS,Sant_1452,forward,"1,665,226","1,665,654",Putative tyrosine-phosphatase
wzc CDS,Sant_1453,forward,"1,665,667","1,667,838",Tyrosine kinase
wcaL CDS,Sant_1454,forward,"1,667,998","1,669,228",Amylovoran biosynthesis glycosyl transferase
Putative glycosyl transferase family 2 CDS,Sant_1455,forward,"1,669,305","1,670,246",Putative glycosyl transferase family 2
Glycosyl transferase group 1 CDS,Sant_1456,forward,"1,670,268","1,671,350",Glycosyl transferase group 1
hypothetical protein CDS,Sant_1457,forward,"1,671,355","1,672,488",hypothetical protein
Putative glycosyltransferase CDS,Sant_1458,forward,"1,672,466","1,673,551",Putative glycosyltransferase
wcaJ CDS,Sant_1459,forward,"1,673,631","1,675,025",Putative UDP-glucose lipid carrier transferase
hypothetical protein CDS,Sant_1460,forward,"1,675,088","1,677,665",hypothetical protein
"Acyltransferase 3, possibly involved in capsule biosynthesis CDS",Sant_1461,reverse,"1,677,724","1,678,752","Acyltransferase 3, possibly involved in capsule biosynthesis"
Putative succinoglycan biosynthesis ketolase CDS,Sant_1462,forward,"1,679,277","1,680,380",Putative succinoglycan biosynthesis ketolase
galF CDS,Sant_1463,forward,"1,680,584","1,681,480",UTP-glucose-1-phosphate uridylyltransferase
galE1 CDS,Sant_1464,forward,"1,681,517","1,682,536",UDP-glucose 4-epimerase
gcd CDS,Sant_1465,forward,"1,683,001","1,685,382",Membrane-bound PQQ-dependent dehydrogenase
manC2 CDS,Sant_1466,forward,"1,686,012","1,687,427",Mannose-1-phosphate guanylyltransferase
manB CDS,Sant_1467,forward,"1,687,949","1,689,325",Phosphomannomutase
Integral membrane component of ABC-transporter CDS,Sant_1468,forward,"1,689,325","1,690,141",Integral membrane component of ABC-transporter
ATP binding component of ABC-transporter CDS,Sant_1469,forward,"1,690,141","1,691,434",ATP binding component of ABC-transporter
hypothetical protein CDS,Sant_1470,forward,"1,691,453","1,693,415",hypothetical protein
Putative mannosyltransferase CDS,Sant_1471,forward,"1,693,503","1,695,404",Putative mannosyltransferase
rbfU CDS,Sant_1472,forward,"1,695,501","1,696,637",Mannosyltransferase B
wbcW CDS,Sant_1473,forward,"1,696,646","1,697,770",Glycosyltransferase
gnd CDS,Sant_1474,forward,"1,697,892","1,699,298",6-phosphogluconate dehydrogenase
hypothetical protein CDS,Sant_1475,forward,"1,699,550","1,701,118",hypothetical protein
hisI CDS,Sant_1476,reverse,"1,701,270","1,701,881",Bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase protein
hisF CDS,Sant_1477,reverse,"1,701,875","1,702,652",Imidazole glycerol phosphate synthase subunit
hisA CDS,Sant_1478,reverse,"1,702,634","1,703,374",1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
hisH CDS,Sant_1479,reverse,"1,703,378","1,703,968",Imidazole glycerol phosphate synthase subunit
hisB CDS,Sant_1480,reverse,"1,703,968","1,705,035",Imidazole glycerol-phosphate dehydratase/histidinol phosphatase
hisC CDS,Sant_1481,reverse,"1,705,032","1,706,123",Histidinol-phosphate aminotransferase
hisD CDS,Sant_1482,reverse,"1,706,120","1,707,454",Histidinol dehydrogenase
hisG CDS,Sant_1483,reverse,"1,707,459","1,708,358",ATP phosphoribosyltransferase
Putative NAD-dependent epimerase/dehydratase CDS,Sant_1484,forward,"1,708,707","1,709,540",Putative NAD-dependent epimerase/dehydratase
puuA CDS,Sant_1485,forward,"1,709,669","1,711,087",Gamma-glutamylputrescine synthetase
puuP CDS,Sant_1486,forward,"1,711,254","1,712,633",Putrescine importer
sbcB CDS,Sant_1487,reverse,"1,712,655","1,714,076",Exonuclease I
hypothetical protein CDS,Sant_1488,forward,"1,714,734","1,715,180",hypothetical protein
hypothetical protein CDS,Sant_1489,forward,"1,715,183","1,716,943",hypothetical protein
hypothetical protein CDS,Sant_1490,forward,"1,717,529","1,718,071",hypothetical protein
yeeA CDS,Sant_1491,forward,"1,718,207","1,719,274",Inner membrane protein
hypothetical protein CDS,Sant_1492,forward,"1,719,444","1,719,788",hypothetical protein
hypothetical protein CDS,Sant_1493,forward,"1,720,054","1,720,617",hypothetical protein
L-lactate dehydrogenase CDS,Sant_1494,reverse,"1,720,828","1,721,778",L-lactate dehydrogenase
alkA CDS,Sant_1495,forward,"1,721,930","1,722,571",Methylated-DNA--protein-cysteine methyltransferase
Putative xanthine/uracil/vitamin C permease CDS,Sant_1496,reverse,"1,722,845","1,724,140",Putative xanthine/uracil/vitamin C permease
Alpha-galactosidase CDS,Sant_1497,reverse,"1,724,525","1,726,648",Alpha-galactosidase
Galactoside permease CDS,Sant_1498,reverse,"1,726,659","1,727,930",Galactoside permease
LacI family transcriptional regulator CDS,Sant_1499,forward,"1,728,175","1,729,185",LacI family transcriptional regulator
Flavin reductase domain protein FMN-binding protein CDS,Sant_1500,reverse,"1,729,317","1,729,871",Flavin reductase domain protein FMN-binding protein
Glycerol-3-phosphate regulon repressor CDS,Sant_1501,reverse,"1,729,953","1,730,732",Glycerol-3-phosphate regulon repressor
Class III aminotransferase CDS,Sant_1502,forward,"1,730,998","1,732,353",Class III aminotransferase
tag CDS,Sant_1503,reverse,"1,732,537","1,733,118",3-methyl-adenine DNA glycosylase I
hypothetical protein CDS,Sant_1504,reverse,"1,733,244","1,733,504",hypothetical protein
pqqF CDS,Sant_1505,reverse,"1,734,093","1,736,633",Coenzyme PQQ biosynthesis protein F
pqqE CDS,Sant_1506,reverse,"1,736,644","1,737,801",Coenzyme PQQ biosynthesis protein E
pqqD CDS,Sant_1507,reverse,"1,737,770","1,738,051",Coenzyme PQQ biosynthesis protein D
pqqC CDS,Sant_1508,reverse,"1,738,048","1,738,809",Coenzyme PQQ biosynthesis protein C
pqqB CDS,Sant_1509,reverse,"1,738,819","1,739,730",Coenzyme PQQ biosynthesis protein B
pqqA CDS,Sant_1510,reverse,"1,739,788","1,739,862",Coenzyme PQQ biosynthesis protein A
Membrane dipeptidase CDS,Sant_1511,reverse,"1,739,973","1,741,040",Membrane dipeptidase
PTS system glucitol/sorbitol-specific transporter subunit IIC CDS,Sant_1512,forward,"1,741,613","1,742,161",PTS system glucitol/sorbitol-specific transporter subunit IIC
"PTS family glucitol/sorbitol porter, IIB component CDS",Sant_1513,forward,"1,742,176","1,743,435","PTS family glucitol/sorbitol porter, IIB component"
"PTS family glucitol/sorbitol porter, IIA component CDS",Sant_1514,forward,"1,743,487","1,743,849","PTS family glucitol/sorbitol porter, IIA component"
Sorbitol-6-phosphate dehydrogenase CDS,Sant_1515,forward,"1,743,873","1,744,652",Sorbitol-6-phosphate dehydrogenase
Glucitol operon activator CDS,Sant_1516,forward,"1,744,703","1,745,065",Glucitol operon activator
Glucitol operon repressor CDS,Sant_1517,forward,"1,745,160","1,745,934",Glucitol operon repressor
D-arabinose 5-phosphate isomerase CDS,Sant_1518,forward,"1,745,927","1,746,895",D-arabinose 5-phosphate isomerase
Fructose-6-phosphate aldolase CDS,Sant_1519,reverse,"1,747,218","1,747,901",Fructose-6-phosphate aldolase
hypothetical protein CDS,Sant_1520,reverse,"1,748,085","1,748,453",hypothetical protein
Helicase-like protein CDS,Sant_1521,forward,"1,749,013","1,750,542",Helicase-like protein
6-phosphogluconolactonase CDS,Sant_1522,forward,"1,750,770","1,751,907",6-phosphogluconolactonase
LysR family transcriptional regulator CDS,Sant_1523,reverse,"1,752,278","1,753,150",LysR family transcriptional regulator
Putative HxlR family transcriptional regulator CDS,Sant_1524,reverse,"1,753,551","1,753,922",Putative HxlR family transcriptional regulator
3-oxoacyl-ACP reductase CDS,Sant_1525,forward,"1,754,032","1,754,764",3-oxoacyl-ACP reductase
GntR family transcriptional regulator CDS,Sant_1526,reverse,"1,754,920","1,755,669",GntR family transcriptional regulator
Binding-protein-dependent transport systems inner membrane component CDS,Sant_1527,forward,"1,755,879","1,756,697",Binding-protein-dependent transport systems inner membrane component
Binding protein dependent transporter CDS,Sant_1528,forward,"1,756,694","1,757,455",Binding protein dependent transporter
"NMT1/THI5 domain protein, transporter CDS",Sant_1529,forward,"1,757,491","1,758,549","NMT1/THI5 domain protein, transporter"
"ABC transporter, taurine specific CDS",Sant_1530,forward,"1,758,546","1,759,301","ABC transporter, taurine specific"
MmgE/PrpD family protein CDS,Sant_1531,forward,"1,759,317","1,760,720",MmgE/PrpD family protein
